# newdoc id = bar_wiki_Afrikaans
# sent_id = bar_wiki_Afrikaans-1
# text = Afrikaans 
Afrikaans	B-LANG

# sent_id = bar_wiki_Afrikaans-2
# text = Afrikaans ( weatli : afrikanisch ) , friaha aa : Kapholländisch oda Kolonial-Niedaländisch gnennt , is oane vo de ejf Amtssprochn in Sidafrika und a oneakonnte Mindaheitnsproch in Namibia . 
Afrikaans	B-LANG
(	O
weatli	O
:	O
afrikanisch	B-LANG
)	O
,	O
friaha	O
aa	O
:	O
Kapholländisch	B-LANG
oda	O
Kolonial-Niedaländisch	B-LANG
gnennt	O
,	O
is	O
oane	O
vo	O
de	O
ejf	O
Amtssprochn	O
in	O
Sidafrika	B-LOC
und	O
a	O
oneakonnte	O
Mindaheitnsproch	O
in	O
Namibia	B-LOC
.	O

# sent_id = bar_wiki_Afrikaans-3
# text = Es gheat zum westgermanischn Zweig vo de indogermanischn Sprochn und is aus'm Neiholländischn vom 17. Joarhundad entstondn . 
Es	O
gheat	O
zum	O
westgermanischn	B-LANGderiv
Zweig	O
vo	O
de	O
indogermanischn	B-LANGderiv
Sprochn	O
und	O
is	O
aus'm	O
Neiholländischn	B-LANG
vom	O
17.	O
Joarhundad	O
entstondn	O
.	O

# sent_id = bar_wiki_Afrikaans-4
# text = De Grammatik hod a stoake Regularisiarung duachgmocht . 
De	O
Grammatik	O
hod	O
a	O
stoake	O
Regularisiarung	O
duachgmocht	O
.	O

# sent_id = bar_wiki_Afrikaans-5
# text = Afrikaans wead voa oim in Sidafrika gredd , dazua vo kloan Gruppm in andan Stootn vom sidlichn Afrika wia Namibia , Simbabwe , Botsuana , Lesotho , Malawi und Sambia . 
Afrikaans	B-LANG
wead	O
voa	O
oim	O
in	O
Sidafrika	B-LOC
gredd	O
,	O
dazua	O
vo	O
kloan	O
Gruppm	O
in	O
andan	O
Stootn	O
vom	O
sidlichn	O
Afrika	B-LOC
wia	O
Namibia	B-LOC
,	O
Simbabwe	B-LOC
,	O
Botsuana	B-LOC
,	O
Lesotho	B-LOC
,	O
Malawi	B-LOC
und	O
Sambia	B-LOC
.	O

# sent_id = bar_wiki_Afrikaans-6
# text = In Sidafrika is Afrikaans de Muadasproch vo fost sechs Milliona Menschn oda 13 % vo oin Eihwohnan ( laut de amtlichn Voikszejungsdatn vo 2001 ) . 
In	O
Sidafrika	B-LOC
is	O
Afrikaans	B-LANG
de	O
Muadasproch	O
vo	O
fost	O
sechs	O
Milliona	O
Menschn	O
oda	O
13	O
%	O
vo	O
oin	O
Eihwohnan	O
(	O
laut	O
de	O
amtlichn	O
Voikszejungsdatn	O
vo	O
2001	O
)	O
.	O

# sent_id = bar_wiki_Afrikaans-7
# text = Domid liegt's unta de ejf Landessprochn hinta isi Zulu und isi Xhosa af'm drittn Plotz . 
Domid	O
liegt's	O
unta	O
de	O
ejf	O
Landessprochn	O
hinta	O
isi	B-LANG
Zulu	I-LANG
und	O
isi	B-LANG
Xhosa	I-LANG
af'm	O
drittn	O
Plotz	O
.	O

# sent_id = bar_wiki_Afrikaans-8
# text = Seit eppa da Middn vo de 1980a Joar gibs meah nedweisse ois weisse Muadasprochla . 
Seit	O
eppa	O
da	O
Middn	O
vo	O
de	O
1980a	O
Joar	O
gibs	O
meah	O
nedweisse	O
ois	O
weisse	O
Muadasprochla	O
.	O

# sent_id = bar_wiki_Afrikaans-9
# text = Vo oin Afrikaans-Muadasprochlan in Sidafrika san 53,0 % foarbig , 42,4 % weiss , 4,2 % schwoaz und 0,3 % asiatischstemmig ( Eihteijung de heit bei offiziejn Statistikn vawendt werd ) . 
Vo	O
oin	O
Afrikaans-Muadasprochlan	B-LANGpart
in	O
Sidafrika	B-LOC
san	O
53,0	O
%	O
foarbig	O
,	O
42,4	O
%	O
weiss	O
,	O
4,2	O
%	O
schwoaz	O
und	O
0,3	O
%	O
asiatischstemmig	B-LOCpart
(	O
Eihteijung	O
de	O
heit	O
bei	O
offiziejn	O
Statistikn	O
vawendt	O
werd	O
)	O
.	O

# sent_id = bar_wiki_Afrikaans-10
# text = Noch'm aktuejn Community Survey 2007 , sowia da Mid-Year Estimation 2007 und unobhengign Umfrong und Informationa kenna etzat easchtmois seit 2001 genauare Schetzunga iwa de deazeitige Sprochsituation gmocht wean . 
Noch'm	O
aktuejn	O
Community	B-MISC
Survey	I-MISC
2007	I-MISC
,	O
sowia	O
da	O
Mid-Year	O
Estimation	O
2007	O
und	O
unobhengign	O
Umfrong	O
und	O
Informationa	O
kenna	O
etzat	O
easchtmois	O
seit	O
2001	O
genauare	O
Schetzunga	O
iwa	O
de	O
deazeitige	O
Sprochsituation	O
gmocht	O
wean	O
.	O

# sent_id = bar_wiki_Afrikaans-11
# text = 59 % vo de Weissn und 79 % vo de Foarbign in Sidafrika redn Afrikaans ois Muadasproch ( 39 % und 19 % Englisch ) . 
59	O
%	O
vo	O
de	O
Weissn	O
und	O
79	O
%	O
vo	O
de	O
Foarbign	O
in	O
Sidafrika	B-LOC
redn	O
Afrikaans	B-LANG
ois	O
Muadasproch	O
(	O
39	O
%	O
und	O
19	O
%	O
Englisch	B-LANG
)	O
.	O

# sent_id = bar_wiki_Afrikaans-12
# text = Danem gibt's Milliona Menschn , wo Afrikaans ois zwoate und dritte Sproch redn . 
Danem	O
gibt's	O
Milliona	O
Menschn	O
,	O
wo	O
Afrikaans	B-LANG
ois	O
zwoate	O
und	O
dritte	O
Sproch	O
redn	O
.	O

# sent_id = bar_wiki_Afrikaans-13
# text = Afrikaans wead in drei groußn Dialektgebietn gredd . 
Afrikaans	B-LANG
wead	O
in	O
drei	O
groußn	O
Dialektgebietn	O
gredd	O
.	O

# sent_id = bar_wiki_Afrikaans-14
# text = Des gresste is da Westn mid de Provinzn Westkap und Noadkap , in dena unta ondam de so gnenntn „ Kap-Foarbign “ ( engl. : " Cape Coloureds " ) zu 90 % Afrikaans redn . 
Des	O
gresste	O
is	O
da	O
Westn	O
mid	O
de	O
Provinzn	O
Westkap	B-LOC
und	O
Noadkap	B-LOC
,	O
in	O
dena	O
unta	O
ondam	O
de	O
so	O
gnenntn	O
„	O
Kap-Foarbign	B-ORG
“	O
(	O
engl.	O
:	O
"	O
Cape	B-ORG
Coloureds	I-ORG
"	O
)	O
zu	O
90	O
%	O
Afrikaans	B-LANG
redn	O
.	O

# sent_id = bar_wiki_Afrikaans-15
# text = Im Transvaal und am Oranje-Freistoot am Ostkap wead's voa oim vo Weissn gredd , es gibt owa aa vui schwoaze Zwoatsprochla . 
Im	O
Transvaal	B-LOC
und	O
am	O
Oranje-Freistoot	B-LOC
am	O
Ostkap	B-LOC
wead's	O
voa	O
oim	O
vo	O
Weissn	O
gredd	O
,	O
es	O
gibt	O
owa	O
aa	O
vui	O
schwoaze	O
Zwoatsprochla	O
.	O

# sent_id = bar_wiki_Afrikaans-16
# text = Des dritte Gebiet befindt se in Namibia , wo des sognennte „ Oranjerivier-Afrikaans “ de Muadasproch vo 200.000 Menschn ( 11 % vo oin Eihwohnan ) is und ois Lingua franca zwischn de Bevejkarungsgruppm guit . 
Des	O
dritte	O
Gebiet	O
befindt	O
se	O
in	O
Namibia	B-LOC
,	O
wo	O
des	O
sognennte	O
„	O
Oranjerivier-Afrikaans	B-LANG
“	O
de	O
Muadasproch	O
vo	O
200.000	O
Menschn	O
(	O
11	O
%	O
vo	O
oin	O
Eihwohnan	O
)	O
is	O
und	O
ois	O
Lingua	O
franca	O
zwischn	O
de	O
Bevejkarungsgruppm	O
guit	O
.	O

# sent_id = bar_wiki_Afrikaans-17
# text = Wejdweit gibt's uma 16 bis 20 Milliona Menschn , wo se af Afrikaans vastendign kenna . 
Wejdweit	O
gibt's	O
uma	O
16	O
bis	O
20	O
Milliona	O
Menschn	O
,	O
wo	O
se	O
af	O
Afrikaans	B-LANG
vastendign	O
kenna	O
.	O

# sent_id = bar_wiki_Afrikaans-18
# text = Ob uma 1775 ko Afrikaans ois eignstendige Sproch ogseng wean , wei de meistn Bewohna vo da " Kapkolonie " koa Holländisch meah beherrscht hom. Afrikaans untascheidt se dovo duach vui Neiarunga ( moast Vaoafochunga ) af'n Gebiet vo da Grammatik und duach zoihreiche Lehnweata . 
Ob	O
uma	O
1775	O
ko	O
Afrikaans	B-LANG
ois	O
eignstendige	O
Sproch	O
ogseng	O
wean	O
,	O
wei	O
de	O
meistn	O
Bewohna	O
vo	O
da	O
"	O
Kapkolonie	B-LOC
"	O
koa	O
Holländisch	B-LANG
meah	O
beherrscht	O
hom.	O
Afrikaans	B-LANG
untascheidt	O
se	O
dovo	O
duach	O
vui	O
Neiarunga	O
(	O
moast	O
Vaoafochunga	O
)	O
af'n	O
Gebiet	O
vo	O
da	O
Grammatik	O
und	O
duach	O
zoihreiche	O
Lehnweata	O
.	O

# sent_id = bar_wiki_Afrikaans-19
# text = 1652 is Kapstod im Aftrog " Vereenigde Oostindische Compagnie " ( Holländische Ostindien-Kompanie ) grindt worn . 
1652	O
is	O
Kapstod	B-LOC
im	O
Aftrog	O
"	O
Vereenigde	B-ORG
Oostindische	I-ORG
Compagnie	I-ORG
"	O
(	O
Holländische	B-ORG
Ostindien-Kompanie	I-ORG
)	O
grindt	O
worn	O
.	O

# sent_id = bar_wiki_Afrikaans-20
# text = De easchtn Eihwohna vo da Stod woan voa oim Beomte und Seeleit , wo nua zeidweis do glebt hom und a rein's Holländisch gredd hom. Eascht mid da Grindung vo Stellenbosch hod 1679 de systematische Bsiedlung vo da Region um Kapstod duach holländische Biaga ogfongt . 
De	O
easchtn	O
Eihwohna	O
vo	O
da	O
Stod	O
woan	O
voa	O
oim	O
Beomte	O
und	O
Seeleit	O
,	O
wo	O
nua	O
zeidweis	O
do	O
glebt	O
hom	O
und	O
a	O
rein's	O
Holländisch	B-LANG
gredd	O
hom.	O
Eascht	O
mid	O
da	O
Grindung	O
vo	O
Stellenbosch	B-ORG
hod	O
1679	O
de	O
systematische	O
Bsiedlung	O
vo	O
da	O
Region	O
um	O
Kapstod	B-LOC
duach	O
holländische	B-LOCderiv
Biaga	O
ogfongt	O
.	O

# sent_id = bar_wiki_Afrikaans-21
# text = No steaka wia im Holländischn orientiad se de Rechtschreibung im Afrikaans noch da Aussproch . 
No	O
steaka	O
wia	O
im	O
Holländischn	B-LANG
orientiad	O
se	O
de	O
Rechtschreibung	O
im	O
Afrikaans	B-LANG
noch	O
da	O
Aussproch	O
.	O

# sent_id = bar_wiki_Afrikaans-22
# text = De Buachstom " g " und " ch " , wo im Holländischn no untaschiedn wean , san im Afrikaans zu " g " vaschmoizn . 
De	O
Buachstom	O
"	O
g	O
"	O
und	O
"	O
ch	O
"	O
,	O
wo	O
im	O
Holländischn	B-LANG
no	O
untaschiedn	O
wean	O
,	O
san	O
im	O
Afrikaans	B-LANG
zu	O
"	O
g	O
"	O
vaschmoizn	O
.	O

# sent_id = bar_wiki_Afrikaans-23
