# newdoc id = bar_tweet_1507611482883772417
# sent_id = bar_tweet_1507611482883772417-1
# text = _____________ ___ _____ _ __________ _ _________ _ ____________ __ ___ ___ ____ __ _ ________ ________ ________ _ _ _
_____________	O	O	O
___	O	O	O
_____	O	O	O
_	O	O	O
__________	O	O	O
_	O	O	O
_________	O	O	O
_	O	O	O
____________	O	O	O
__	O	O	O
___	O	O	O
___	O	O	O
____	O	O	O
__	O	O	O
_	O	O	O
________	O	O	O
________	O	O	O
________	O	O	O
_	O	O	O
_	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1198220278578515969
# sent_id = bar_tweet_1198220278578515969-1
# text = ___ _________ _ ___ ___ __ _____ ____ ________ ____ __ ___ _______ _____ ___ ______ ____ _
___	O	O	O
_________	O	O	O
_	O	O	O
___	O	O	O
___	O	O	O
__	O	O	O
_____	B-PER	B-PER	B-PER
____	O	O	O
________	O	O	O
____	O	O	O
__	O	O	O
___	O	O	O
_______	O	O	O
_____	O	O	O
___	O	O	O
______	O	O	O
____	O	O	O
_	O	O	O

# sent_id = bar_tweet_1198220278578515969-2
# text = ___ __ _______ ____ ___ _____ ____ ______ ___ ____ ___ ____ ______ _ ____ ___ ___ _______ __ _____ ______ ____ ___ ____ ___ ______ __ ____ _______ _ ___ ___ ___ ____ _____ _____ ______ _
___	O	O	O
__	O	O	O
_______	O	O	O
____	O	O	O
___	O	O	O
_____	B-PER	B-PER	B-PER
____	O	O	O
______	O	O	O
___	O	O	O
____	O	O	O
___	O	O	O
____	O	O	O
______	O	O	O
_	O	O	O
____	O	O	O
___	O	O	O
___	O	O	O
_______	O	O	O
__	O	O	O
_____	O	O	O
______	O	O	O
____	O	O	O
___	O	O	O
____	O	O	O
___	O	O	O
______	O	O	O
__	O	O	O
____	O	O	O
_______	O	O	O
_	O	O	O
___	O	O	O
___	O	O	O
___	O	O	O
____	O	O	O
_____	O	O	O
_____	O	O	O
______	O	O	O
_	O	O	O

# newdoc id = bar_tweet_855355535939559428
# sent_id = bar_tweet_855355535939559428-1
