# newdoc id = bar_tweet_512948013317496832
# sent_id = bar_tweet_512948013317496832-1
# text = ___ ______ __________ _ __ ________________ _ __ ___ _ ___ ________ ____ _ ____ __ ____ ___ _____________________ ___ ______________________
___	O	O
______	O	O
__________	O	O
_	O	O
__	O	O
________________	B-EVENTpart	B-EVENTpart
_	O	O
__	O	O
___	O	O
_	O	O
___	O	O
________	O	O
____	O	O
_	O	O
____	O	O
__	O	O
____	O	O
___	O	O
_____________________	O	O
___	O	O
______________________	O	O

# newdoc id = bar_tweet_1246696562778144769
# sent_id = bar_tweet_1246696562778144769-1
# text = ___________ ____ _____ _____ _ _____ _______ ___ ___ _____ _ _ ___ _ ____ _____ _ _ __ _______ _______ ______ _ ___ ___ _____ ______ _
___________	O	O
____	O	O
_____	O	O
_____	B-PER	B-PER
_	O	O
_____	O	O
_______	O	O
___	O	O
___	O	O
_____	O	O
_	O	O
_	O	O
___	O	O
_	O	O
____	O	O
_____	O	O
_	O	O
_	O	O
__	O	O
_______	O	O
_______	O	O
______	O	O
_	O	O
___	O	O
___	O	O
_____	O	O
______	O	O
_	O	O

# sent_id = bar_tweet_1246696562778144769-2
# text = __ ___ __ _____________ ____ ______ ___________
__	O	O
___	O	O
__	O	O
_____________	B-LOC	B-LOC
____	I-LOC	I-LOC
______	O	O
___________	O	O

# newdoc id = bar_tweet_391093355805155328
# sent_id = bar_tweet_391093355805155328-1
# text = _______________ _____ ____ __ _________ ____ __ __
_______________	O	O
_____	O	O
____	O	O
__	O	O
_________	O	O
____	O	O
__	O	O
__	O	O

# newdoc id = bar_tweet_928334600002260992
# sent_id = bar_tweet_928334600002260992-1
# text = ________ ________ ____ __ __ _
________	O	O
________	O	O
____	O	O
__	O	O
__	O	O
_	O	O

# newdoc id = bar_tweet_1102093891203989504
# sent_id = bar_tweet_1102093891203989504-1
# text = _______ ___ ___ ___ ___ ____________ __________ __________ ____ __ _ ___________ ___ ______ _
_______	O	O
___	O	O
___	O	O
___	O	O
___	O	O
____________	O	O
__________	O	O
__________	O	O
____	O	O
__	O	O
_	O	O
___________	O	O
___	B-ORG	B-ORG
______	O	O
_	O	O

# sent_id = bar_tweet_1102093891203989504-2
# text = ____ __ ______ ________ ____ __ __ ____ __ _
____	O	O
__	O	O
______	O	O
________	O	O
____	O	O
__	O	O
__	O	O
____	O	O
__	O	O
_	O	O

# sent_id = bar_tweet_1102093891203989504-3
# text = __ _____ ___ ____ ___ ______ _
__	O	O
_____	O	O
___	O	O
____	O	O
___	O	O
______	O	O
_	O	O

# newdoc id = bar_tweet_843718481308803073
# sent_id = bar_tweet_843718481308803073-1
# text = _____________ _____ _ _ ___ __ ______ _____ ____ ______ ___ ___________ _______ __ ___ ___ ___ _______ __ ___ ______ ____ _
_____________	O	O
_____	O	O
_	O	O
_	O	O
___	O	O
__	O	O
______	O	O
_____	O	O
____	O	O
______	O	O
___	O	O
___________	O	O
_______	O	O
__	O	O
___	O	O
___	O	O
___	O	O
_______	O	O
__	O	O
___	O	O
______	O	O
____	O	O
_	O	O

# newdoc id = bar_tweet_875263026794045440
# sent_id = bar_tweet_875263026794045440-1
# text = _______________ __________ ____ ______ _
_______________	O	O
__________	O	O
____	O	O
______	O	O
_	O	O

# sent_id = bar_tweet_875263026794045440-2
# text = _ ____ __ ____ ___ __________ __ _______ _ ____________ ______ __ ___ _
_	O	O
____	O	O
__	O	O
____	O	O
___	O	O
__________	O	O
__	O	O
_______	O	O
_	O	O
____________	O	O
______	O	O
__	O	O
___	O	O
_	O	O

# sent_id = bar_tweet_875263026794045440-3
# text = __________
__________	O	O

# newdoc id = bar_tweet_832886857415458816
# sent_id = bar_tweet_832886857415458816-1
# text = ____ __ _____ _____ _______ __ __ ________ _______ _
____	O	O
__	O	O
_____	O	O
_____	O	O
_______	O	O
__	O	O
__	O	O
________	O	O
_______	O	O
_	O	O

# sent_id = bar_tweet_832886857415458816-2
# text = ___ ______ ___ _______ ___ _______ ___ ______ ______ _
___	O	O
______	O	O
___	O	O
_______	O	O
___	O	O
_______	O	O
___	O	O
______	O	O
______	O	O
_	O	O

# newdoc id = bar_tweet_1159565413526773760
# sent_id = bar_tweet_1159565413526773760-1
# text = ___ ____ ____ ______ ___ ___ _____ ____ ___ _____ ___ __ ____ __________ ___ __ ______ _
___	O	O
____	O	O
____	O	O
______	O	O
___	O	O
___	O	O
_____	O	O
____	O	O
___	O	O
_____	O	O
___	O	O
__	O	O
____	O	O
__________	B-EVENT	B-EVENT
___	O	O
__	O	O
______	B-EVENT	B-EVENT
_	O	O

# sent_id = bar_tweet_1159565413526773760-2
# text = _____ ___ ___ ____ _ _______________________
_____	B-EVENTderiv	O
___	O	O
___	O	O
____	O	O
_	O	O
_______________________	O	O

# newdoc id = bar_tweet_1066036800651706368
# sent_id = bar_tweet_1066036800651706368-1
# text = ________ __ ___ ____ _____ ________ _ ___ ____ ___ _____ _____ _____ _ _
________	O	O
__	O	O
___	O	O
____	O	O
_____	O	O
________	O	O
_	O	O
___	O	O
____	O	O
___	O	O
_____	O	O
_____	O	O
_____	O	O
_	O	O
_	O	O

# newdoc id = bar_tweet_430226303921311744
# sent_id = bar_tweet_430226303921311744-1
# text = ____ __ ___ ______ ________ _ ___ ___ ___________ ___ ____ _____ ___ ____ ___ _______ ___
____	O	O
__	O	O
___	O	O
______	B-LOC	B-LOC
________	O	O
_	O	O
___	O	O
___	O	O
___________	O	O
___	O	O
____	O	O
_____	O	O
___	O	O
____	O	O
___	O	O
_______	O	O
___	O	O

# sent_id = bar_tweet_430226303921311744-2
# text = __ ___ _ ____ __ _______ _ ______________________
__	O	O
___	O	O
_	O	O
____	O	O
__	O	O
_______	O	O
_	O	O
______________________	O	O

# newdoc id = bar_tweet_1308282239357038593
# sent_id = bar_tweet_1308282239357038593-1
# text = _____________ ______ ___ _ ______ __ __ ______ ___ ___ ___ ______ _ _________ _
_____________	O	O
______	O	O
___	O	O
_	O	O
______	O	O
__	O	O
__	O	O
______	O	O
___	O	O
___	O	O
___	O	O
______	O	O
_	O	O
_________	O	O
_	O	O

# newdoc id = bar_tweet_1627733825861169153
# sent_id = bar_tweet_1627733825861169153-1
# text = _________ _ ___ _____ ___ _______ ______ _
_________	O	O
_	O	O
___	O	O
_____	O	O
___	O	O
_______	B-LANG	B-LANG
______	O	O
_	O	O

# sent_id = bar_tweet_1627733825861169153-2
# text = ___ ___ ___ _ __ _ ____ _ ___ _
___	O	O
___	O	O
___	O	O
_	O	O
__	O	O
_	O	O
____	O	O
_	O	O
___	O	O
_	O	O

# sent_id = bar_tweet_1627733825861169153-3
# text = ___ _ ___ ___ _____ _
___	O	O
_	O	O
___	O	O
___	O	O
_____	O	O
_	O	O

# sent_id = bar_tweet_1627733825861169153-4
