# newdoc id = bar_wiki_Afrikaans
# sent_id = bar_wiki_Afrikaans-1
# text = Afrikaans
Afrikaans	B-LANG	B-LANG	B-LANG

# sent_id = bar_wiki_Afrikaans-2
# text = Afrikaans ( weatli : afrikanisch ) , friaha aa : Kapholländisch oda Kolonial-Niedaländisch gnennt , is oane vo de ejf Amtssprochn in Sidafrika und a oneakonnte Mindaheitnsproch in Namibia .
Afrikaans	B-LANG	B-LANG	B-LANG
(	O	O	O
weatli	O	O	O
:	O	O	O
afrikanisch	B-LANG	B-LANG	B-LANG
)	O	O	O
,	O	O	O
friaha	O	O	O
aa	O	O	O
:	O	O	O
Kapholländisch	B-LANG	B-LANG	B-LANG
oda	O	O	O
Kolonial-Niedaländisch	B-LANG	B-LANG	B-LANG
gnennt	O	O	O
,	O	O	O
is	O	O	O
oane	O	O	O
vo	O	O	O
de	O	O	O
ejf	O	O	O
Amtssprochn	O	O	O
in	O	O	O
Sidafrika	B-LOC	B-LOC	B-LOC
und	O	O	O
a	O	O	O
oneakonnte	O	O	O
Mindaheitnsproch	O	O	O
in	O	O	O
Namibia	B-LOC	B-LOC	B-LOC
.	O	O	O

# sent_id = bar_wiki_Afrikaans-3
# text = Es gheat zum westgermanischn Zweig vo de indogermanischn Sprochn und is aus'm Neiholländischn vom 17. Joarhundad entstondn .
Es	O	O	O
gheat	O	O	O
zum	O	O	O
westgermanischn	B-LANGderiv	B-LANG	B-LANG
Zweig	O	O	O
vo	O	O	O
de	O	O	O
indogermanischn	B-LANGderiv	B-LANG	B-LANG
Sprochn	O	O	O
und	O	O	O
is	O	O	O
aus'm	O	O	O
Neiholländischn	B-LANG	B-LANG	B-LANG
vom	O	O	O
17.	O	O	O
Joarhundad	O	O	O
entstondn	O	O	O
.	O	O	O

# sent_id = bar_wiki_Afrikaans-4
# text = De Grammatik hod a stoake Regularisiarung duachgmocht .
De	O	O	O
Grammatik	O	O	O
hod	O	O	O
a	O	O	O
stoake	O	O	O
Regularisiarung	O	O	O
duachgmocht	O	O	O
.	O	O	O

# sent_id = bar_wiki_Afrikaans-5
# text = Afrikaans wead voa oim in Sidafrika gredd , dazua vo kloan Gruppm in andan Stootn vom sidlichn Afrika wia Namibia , Simbabwe , Botsuana , Lesotho , Malawi und Sambia .
Afrikaans	B-LANG	B-LANG	B-LANG
wead	O	O	O
voa	O	O	O
oim	O	O	O
in	O	O	O
Sidafrika	B-LOC	B-LOC	B-LOC
gredd	O	O	O
,	O	O	O
dazua	O	O	O
vo	O	O	O
kloan	O	O	O
Gruppm	O	O	O
in	O	O	O
andan	O	O	O
Stootn	O	O	O
vom	O	O	O
sidlichn	O	O	O
Afrika	B-LOC	B-LOC	B-LOC
wia	O	O	O
Namibia	B-LOC	B-LOC	B-LOC
,	O	O	O
Simbabwe	B-LOC	B-LOC	B-LOC
,	O	O	O
Botsuana	B-LOC	B-LOC	B-LOC
,	O	O	O
Lesotho	B-LOC	B-LOC	B-LOC
,	O	O	O
Malawi	B-LOC	B-LOC	B-LOC
und	O	O	O
Sambia	B-LOC	B-LOC	B-LOC
.	O	O	O

# sent_id = bar_wiki_Afrikaans-6
# text = In Sidafrika is Afrikaans de Muadasproch vo fost sechs Milliona Menschn oda 13 % vo oin Eihwohnan ( laut de amtlichn Voikszejungsdatn vo 2001 ) .
In	O	O	O
Sidafrika	B-LOC	B-LOC	B-LOC
is	O	O	O
Afrikaans	B-LANG	B-LANG	B-LANG
de	O	O	O
Muadasproch	O	O	O
vo	O	O	O
fost	O	O	O
sechs	O	O	O
Milliona	O	O	O
Menschn	O	O	O
oda	O	O	O
13	O	O	O
%	O	O	O
vo	O	O	O
oin	O	O	O
Eihwohnan	O	O	O
(	O	O	O
laut	O	O	O
de	O	O	O
amtlichn	O	O	O
Voikszejungsdatn	O	O	O
vo	O	O	O
2001	O	O	O
)	O	O	O
.	O	O	O

# sent_id = bar_wiki_Afrikaans-7
# text = Domid liegt's unta de ejf Landessprochn hinta isi Zulu und isi Xhosa af'm drittn Plotz .
Domid	O	O	O
liegt's	O	O	O
unta	O	O	O
de	O	O	O
ejf	O	O	O
Landessprochn	O	O	O
hinta	O	O	O
isi	B-LANG	B-LANG	B-LANG
Zulu	I-LANG	I-LANG	I-LANG
und	O	O	O
isi	B-LANG	B-LANG	B-LANG
Xhosa	I-LANG	I-LANG	I-LANG
af'm	O	O	O
drittn	O	O	O
Plotz	O	O	O
.	O	O	O

# sent_id = bar_wiki_Afrikaans-8
# text = Seit eppa da Middn vo de 1980a Joar gibs meah nedweisse ois weisse Muadasprochla .
Seit	O	O	O
eppa	O	O	O
da	O	O	O
Middn	O	O	O
vo	O	O	O
de	O	O	O
1980a	O	O	O
Joar	O	O	O
gibs	O	O	O
meah	O	O	O
nedweisse	O	O	O
ois	O	O	O
weisse	O	O	O
Muadasprochla	O	O	O
.	O	O	O

# sent_id = bar_wiki_Afrikaans-9
# text = Vo oin Afrikaans-Muadasprochlan in Sidafrika san 53,0 % foarbig , 42,4 % weiss , 4,2 % schwoaz und 0,3 % asiatischstemmig ( Eihteijung de heit bei offiziejn Statistikn vawendt werd ) .
Vo	O	O	O
oin	O	O	O
Afrikaans-Muadasprochlan	B-LANGpart	B-LANGpart	B-LANGpart
in	O	O	O
Sidafrika	B-LOC	B-LOC	B-LOC
san	O	O	O
53,0	O	O	O
%	O	O	O
foarbig	O	O	O
,	O	O	O
42,4	O	O	O
%	O	O	O
weiss	O	O	O
,	O	O	O
4,2	O	O	O
%	O	O	O
schwoaz	O	O	O
und	O	O	O
0,3	O	O	O
%	O	O	O
asiatischstemmig	B-LOCpart	O	O
(	O	O	O
Eihteijung	O	O	O
de	O	O	O
heit	O	O	O
bei	O	O	O
offiziejn	O	O	O
Statistikn	O	O	O
vawendt	O	O	O
werd	O	O	O
)	O	O	O
.	O	O	O

# sent_id = bar_wiki_Afrikaans-10
# text = Noch'm aktuejn Community Survey 2007 , sowia da Mid-Year Estimation 2007 und unobhengign Umfrong und Informationa kenna etzat easchtmois seit 2001 genauare Schetzunga iwa de deazeitige Sprochsituation gmocht wean .
Noch'm	O	O	O
aktuejn	O	O	O
Community	B-MISC	B-MISC	B-MISC
Survey	I-MISC	I-MISC	I-MISC
2007	I-MISC	O	O
,	O	O	O
sowia	O	O	O
da	O	O	O
Mid-Year	O	B-MISC	B-MISC
Estimation	O	I-MISC	I-MISC
2007	O	O	O
und	O	O	O
unobhengign	O	O	O
Umfrong	O	O	O
und	O	O	O
Informationa	O	O	O
kenna	O	O	O
etzat	O	O	O
easchtmois	O	O	O
seit	O	O	O
2001	O	O	O
genauare	O	O	O
Schetzunga	O	O	O
iwa	O	O	O
de	O	O	O
deazeitige	O	O	O
Sprochsituation	O	O	O
gmocht	O	O	O
wean	O	O	O
.	O	O	O

# sent_id = bar_wiki_Afrikaans-11
# text = 59 % vo de Weissn und 79 % vo de Foarbign in Sidafrika redn Afrikaans ois Muadasproch ( 39 % und 19 % Englisch ) .
59	O	O	O
%	O	O	O
vo	O	O	O
de	O	O	O
Weissn	O	O	O
und	O	O	O
79	O	O	O
%	O	O	O
vo	O	O	O
de	O	O	O
Foarbign	O	O	O
in	O	O	O
Sidafrika	B-LOC	B-LOC	B-LOC
redn	O	O	O
Afrikaans	B-LANG	B-LANG	B-LANG
ois	O	O	O
Muadasproch	O	O	O
(	O	O	O
39	O	O	O
%	O	O	O
und	O	O	O
19	O	O	O
%	O	O	O
Englisch	B-LANG	B-LANG	B-LANG
)	O	O	O
.	O	O	O

# sent_id = bar_wiki_Afrikaans-12
# text = Danem gibt's Milliona Menschn , wo Afrikaans ois zwoate und dritte Sproch redn .
Danem	O	O	O
gibt's	O	O	O
Milliona	O	O	O
Menschn	O	O	O
,	O	O	O
wo	O	O	O
Afrikaans	B-LANG	B-LANG	B-LANG
ois	O	O	O
zwoate	O	O	O
und	O	O	O
dritte	O	O	O
Sproch	O	O	O
redn	O	O	O
.	O	O	O

# sent_id = bar_wiki_Afrikaans-13
# text = Afrikaans wead in drei groußn Dialektgebietn gredd .
Afrikaans	B-LANG	B-LANG	B-LANG
wead	O	O	O
in	O	O	O
drei	O	O	O
groußn	O	O	O
Dialektgebietn	O	O	O
gredd	O	O	O
.	O	O	O

# sent_id = bar_wiki_Afrikaans-14
# text = Des gresste is da Westn mid de Provinzn Westkap und Noadkap , in dena unta ondam de so gnenntn „ Kap-Foarbign “ ( engl. : " Cape Coloureds " ) zu 90 % Afrikaans redn .
Des	O	O	O
gresste	O	O	O
is	O	O	O
da	O	O	O
Westn	O	O	O
mid	O	O	O
de	O	O	O
Provinzn	O	O	O
Westkap	B-LOC	B-LOC	B-LOC
und	O	O	O
Noadkap	B-LOC	B-LOC	B-LOC
,	O	O	O
in	O	O	O
dena	O	O	O
unta	O	O	O
ondam	O	O	O
de	O	O	O
so	O	O	O
gnenntn	O	O	O
„	O	O	O
Kap-Foarbign	B-ORG	B-ORG	B-ORG
“	O	O	O
(	O	O	O
engl.	O	O	O
:	O	O	O
"	O	O	O
Cape	B-ORG	B-ORG	B-ORG
Coloureds	I-ORG	I-ORG	I-ORG
"	O	O	O
)	O	O	O
zu	O	O	O
90	O	O	O
%	O	O	O
Afrikaans	B-LANG	B-LANG	B-LANG
redn	O	O	O
.	O	O	O

# sent_id = bar_wiki_Afrikaans-15
# text = Im Transvaal und am Oranje-Freistoot am Ostkap wead's voa oim vo Weissn gredd , es gibt owa aa vui schwoaze Zwoatsprochla .
Im	O	O	O
Transvaal	B-LOC	B-LOC	B-LOC
und	O	O	O
am	O	O	O
Oranje-Freistoot	B-LOC	B-LOC	B-LOC
am	O	O	O
Ostkap	B-LOC	B-LOC	B-LOC
wead's	O	O	O
voa	O	O	O
oim	O	O	O
vo	O	O	O
Weissn	O	O	O
gredd	O	O	O
,	O	O	O
es	O	O	O
gibt	O	O	O
owa	O	O	O
aa	O	O	O
vui	O	O	O
schwoaze	O	O	O
Zwoatsprochla	O	O	O
.	O	O	O

# sent_id = bar_wiki_Afrikaans-16
# text = Des dritte Gebiet befindt se in Namibia , wo des sognennte „ Oranjerivier-Afrikaans “ de Muadasproch vo 200.000 Menschn ( 11 % vo oin Eihwohnan ) is und ois Lingua franca zwischn de Bevejkarungsgruppm guit .
Des	O	O	O
dritte	O	O	O
Gebiet	O	O	O
befindt	O	O	O
se	O	O	O
in	O	O	O
Namibia	B-LOC	B-LOC	B-LOC
,	O	O	O
wo	O	O	O
des	O	O	O
sognennte	O	O	O
„	O	O	O
Oranjerivier-Afrikaans	B-LANG	B-LANG	B-LANG
“	O	O	O
de	O	O	O
Muadasproch	O	O	O
vo	O	O	O
200.000	O	O	O
Menschn	O	O	O
(	O	O	O
11	O	O	O
%	O	O	O
vo	O	O	O
oin	O	O	O
Eihwohnan	O	O	O
)	O	O	O
is	O	O	O
und	O	O	O
ois	O	O	O
Lingua	O	B-LANG	B-LANG
franca	O	I-LANG	I-LANG
zwischn	O	O	O
de	O	O	O
Bevejkarungsgruppm	O	O	O
guit	O	O	O
.	O	O	O

# sent_id = bar_wiki_Afrikaans-17
# text = Wejdweit gibt's uma 16 bis 20 Milliona Menschn , wo se af Afrikaans vastendign kenna .
Wejdweit	O	O	O
gibt's	O	O	O
uma	O	O	O
16	O	O	O
bis	O	O	O
20	O	O	O
Milliona	O	O	O
Menschn	O	O	O
,	O	O	O
wo	O	O	O
se	O	O	O
af	O	O	O
Afrikaans	B-LANG	B-LANG	B-LANG
vastendign	O	O	O
kenna	O	O	O
.	O	O	O

# sent_id = bar_wiki_Afrikaans-18
# text = Ob uma 1775 ko Afrikaans ois eignstendige Sproch ogseng wean , wei de meistn Bewohna vo da " Kapkolonie " koa Holländisch meah beherrscht hom. Afrikaans untascheidt se dovo duach vui Neiarunga ( moast Vaoafochunga ) af'n Gebiet vo da Grammatik und duach zoihreiche Lehnweata .
Ob	O	O	O
uma	O	O	O
1775	O	O	O
ko	O	O	O
Afrikaans	B-LANG	B-LANG	B-LANG
ois	O	O	O
eignstendige	O	O	O
Sproch	O	O	O
ogseng	O	O	O
wean	O	O	O
,	O	O	O
wei	O	O	O
de	O	O	O
meistn	O	O	O
Bewohna	O	O	O
vo	O	O	O
da	O	O	O
"	O	O	O
Kapkolonie	B-LOC	B-ORG	B-ORG
"	O	O	O
koa	O	O	O
Holländisch	B-LANG	B-LANG	B-LANG
meah	O	O	O
beherrscht	O	O	O
hom.	O	O	O
Afrikaans	B-LANG	B-LANG	B-LANG
untascheidt	O	O	O
se	O	O	O
dovo	O	O	O
duach	O	O	O
vui	O	O	O
Neiarunga	O	O	O
(	O	O	O
moast	O	O	O
Vaoafochunga	O	O	O
)	O	O	O
af'n	O	O	O
Gebiet	O	O	O
vo	O	O	O
da	O	O	O
Grammatik	O	O	O
und	O	O	O
duach	O	O	O
zoihreiche	O	O	O
Lehnweata	O	O	O
.	O	O	O

# sent_id = bar_wiki_Afrikaans-19
# text = 1652 is Kapstod im Aftrog " Vereenigde Oostindische Compagnie " ( Holländische Ostindien-Kompanie ) grindt worn .
1652	O	O	O
is	O	O	O
Kapstod	B-LOC	B-LOC	B-LOC
im	O	O	O
Aftrog	O	O	O
"	O	O	O
Vereenigde	B-ORG	B-ORG	B-ORG
Oostindische	I-ORG	I-ORG	I-ORG
Compagnie	I-ORG	I-ORG	I-ORG
"	O	O	O
(	O	O	O
Holländische	B-ORG	B-ORG	B-ORG
Ostindien-Kompanie	I-ORG	I-ORG	I-ORG
)	O	O	O
grindt	O	O	O
worn	O	O	O
.	O	O	O

# sent_id = bar_wiki_Afrikaans-20
# text = De easchtn Eihwohna vo da Stod woan voa oim Beomte und Seeleit , wo nua zeidweis do glebt hom und a rein's Holländisch gredd hom. Eascht mid da Grindung vo Stellenbosch hod 1679 de systematische Bsiedlung vo da Region um Kapstod duach holländische Biaga ogfongt .
De	O	O	O
easchtn	O	O	O
Eihwohna	O	O	O
vo	O	O	O
da	O	O	O
Stod	O	O	O
woan	O	O	O
voa	O	O	O
oim	O	O	O
Beomte	O	O	O
und	O	O	O
Seeleit	O	O	O
,	O	O	O
wo	O	O	O
nua	O	O	O
zeidweis	O	O	O
do	O	O	O
glebt	O	O	O
hom	O	O	O
und	O	O	O
a	O	O	O
rein's	O	O	O
Holländisch	B-LANG	B-LANG	B-LANG
gredd	O	O	O
hom.	O	O	O
Eascht	O	O	O
mid	O	O	O
da	O	O	O
Grindung	O	O	O
vo	O	O	O
Stellenbosch	B-ORG	B-LOC	B-LOC
hod	O	O	O
1679	O	O	O
de	O	O	O
systematische	O	O	O
Bsiedlung	O	O	O
vo	O	O	O
da	O	O	O
Region	O	O	O
um	O	O	O
Kapstod	B-LOC	B-LOC	B-LOC
duach	O	O	O
holländische	B-LOCderiv	B-LOCderiv	B-LOCderiv
Biaga	O	O	O
ogfongt	O	O	O
.	O	O	O

# sent_id = bar_wiki_Afrikaans-21
# text = No steaka wia im Holländischn orientiad se de Rechtschreibung im Afrikaans noch da Aussproch .
No	O	O	O
steaka	O	O	O
wia	O	O	O
im	O	O	O
Holländischn	B-LANG	B-LANG	B-LANG
orientiad	O	O	O
se	O	O	O
de	O	O	O
Rechtschreibung	O	O	O
im	O	O	O
Afrikaans	B-LANG	B-LANG	B-LANG
noch	O	O	O
da	O	O	O
Aussproch	O	O	O
.	O	O	O

# sent_id = bar_wiki_Afrikaans-22
# text = De Buachstom " g " und " ch " , wo im Holländischn no untaschiedn wean , san im Afrikaans zu " g " vaschmoizn .
De	O	O	O
Buachstom	O	O	O
"	O	O	O
g	O	O	O
"	O	O	O
und	O	O	O
"	O	O	O
ch	O	O	O
"	O	O	O
,	O	O	O
wo	O	O	O
im	O	O	O
Holländischn	B-LANG	B-LANG	B-LANG
no	O	O	O
untaschiedn	O	O	O
wean	O	O	O
,	O	O	O
san	O	O	O
im	O	O	O
Afrikaans	B-LANG	B-LANG	B-LANG
zu	O	O	O
"	O	O	O
g	O	O	O
"	O	O	O
vaschmoizn	O	O	O
.	O	O	O

# sent_id = bar_wiki_Afrikaans-23
# text = Nua de grafische Untascheidung zwischn " y " und " ei " ( ) sowia zwischn " v " und " f " ( ) is aus etymologischn Grindn beibehoitn worn .
Nua	O	O	O
de	O	O	O
grafische	O	O	O
Untascheidung	O	O	O
zwischn	O	O	O
"	O	O	O
y	O	O	O
"	O	O	O
und	O	O	O
"	O	O	O
ei	O	O	O
"	O	O	O
(	O	O	O
)	O	O	O
sowia	O	O	O
zwischn	O	O	O
"	O	O	O
v	O	O	O
"	O	O	O
und	O	O	O
"	O	O	O
f	O	O	O
"	O	O	O
(	O	O	O
)	O	O	O
is	O	O	O
aus	O	O	O
etymologischn	O	O	O
Grindn	O	O	O
beibehoitn	O	O	O
worn	O	O	O
.	O	O	O

# sent_id = bar_wiki_Afrikaans-24
# text = Ob Suibm offn oda gschlossn san , is wia im Holländischn wichtig fia de Schreibung vo de longan oda diphtongiatn Vokajn : in betontn offanen Suibm kenna nua Longvokaj steh und wean dohea imma oafoch gschriem ( " va-der " ' Voda ' ) , in gschlossanen Suibm wean Longvokaj imma doppet ( " naam " ' Nam ' ) , Kuazvokaj imma oafoch ( " kat " ' Kotz ' ) gschriem .
Ob	O	O	O
Suibm	O	O	O
offn	O	O	O
oda	O	O	O
gschlossn	O	O	O
san	O	O	O
,	O	O	O
is	O	O	O
wia	O	O	O
im	O	O	O
Holländischn	B-LANG	B-LANG	B-LANG
wichtig	O	O	O
fia	O	O	O
de	O	O	O
Schreibung	O	O	O
vo	O	O	O
de	O	O	O
longan	O	O	O
oda	O	O	O
diphtongiatn	O	O	O
Vokajn	O	O	O
:	O	O	O
in	O	O	O
betontn	O	O	O
offanen	O	O	O
Suibm	O	O	O
kenna	O	O	O
nua	O	O	O
Longvokaj	O	O	O
steh	O	O	O
und	O	O	O
wean	O	O	O
dohea	O	O	O
imma	O	O	O
oafoch	O	O	O
gschriem	O	O	O
(	O	O	O
"	O	O	O
va-der	O	O	O
"	O	O	O
'	O	O	O
Voda	O	O	O
'	O	O	O
)	O	O	O
,	O	O	O
in	O	O	O
gschlossanen	O	O	O
Suibm	O	O	O
wean	O	O	O
Longvokaj	O	O	O
imma	O	O	O
doppet	O	O	O
(	O	O	O
"	O	O	O
naam	O	O	O
"	O	O	O
'	O	O	O
Nam	O	O	O
'	O	O	O
)	O	O	O
,	O	O	O
Kuazvokaj	O	O	O
imma	O	O	O
oafoch	O	O	O
(	O	O	O
"	O	O	O
kat	O	O	O
"	O	O	O
'	O	O	O
Kotz	O	O	O
'	O	O	O
)	O	O	O
gschriem	O	O	O
.	O	O	O

# sent_id = bar_wiki_Afrikaans-25
# text = Des fiaht teis zu gressan grafischn Untaschiedn innahoib vo am Paradigma , wonn gschlossane Suibm mid om longa Vokaj duach Flexion zu offnen Suibm wean ( " brood – bro-de " ) , oda wonn gschlossne Suibm mid om kuazn Vokaj duach Flexion zu offnen Suibm wean dadatn und duach de Eihfigung vo am Konsonantn gschlossn ghoidn wean ( " kat – kat-te " ) .
Des	O	O	O
fiaht	O	O	O
teis	O	O	O
zu	O	O	O
gressan	O	O	O
grafischn	O	O	O
Untaschiedn	O	O	O
innahoib	O	O	O
vo	O	O	O
am	O	O	O
Paradigma	O	O	O
,	O	O	O
wonn	O	O	O
gschlossane	O	O	O
Suibm	O	O	O
mid	O	O	O
om	O	O	O
longa	O	O	O
Vokaj	O	O	O
duach	O	O	O
Flexion	O	O	O
zu	O	O	O
offnen	O	O	O
Suibm	O	O	O
wean	O	O	O
(	O	O	O
"	O	O	O
brood	O	O	O
–	O	O	O
bro-de	O	O	O
"	O	O	O
)	O	O	O
,	O	O	O
oda	O	O	O
wonn	O	O	O
gschlossne	O	O	O
Suibm	O	O	O
mid	O	O	O
om	O	O	O
kuazn	O	O	O
Vokaj	O	O	O
duach	O	O	O
Flexion	O	O	O
zu	O	O	O
offnen	O	O	O
Suibm	O	O	O
wean	O	O	O
dadatn	O	O	O
und	O	O	O
duach	O	O	O
de	O	O	O
Eihfigung	O	O	O
vo	O	O	O
am	O	O	O
Konsonantn	O	O	O
gschlossn	O	O	O
ghoidn	O	O	O
wean	O	O	O
(	O	O	O
"	O	O	O
kat	O	O	O
–	O	O	O
kat-te	O	O	O
"	O	O	O
)	O	O	O
.	O	O	O

# sent_id = bar_wiki_Afrikaans-26
# text = Buachstomkombinationa wia " oe , eu , ie , ei , ui , ou " san kuaz bis middllong und wean im Schriftbuid ned vadopped .
Buachstomkombinationa	O	O	O
wia	O	O	O
"	O	O	O
oe	O	O	O
,	O	O	O
eu	O	O	O
,	O	O	O
ie	O	O	O
,	O	O	O
ei	O	O	O
,	O	O	O
ui	O	O	O
,	O	O	O
ou	O	O	O
"	O	O	O
san	O	O	O
kuaz	O	O	O
bis	O	O	O
middllong	O	O	O
und	O	O	O
wean	O	O	O
im	O	O	O
Schriftbuid	O	O	O
ned	O	O	O
vadopped	O	O	O
.	O	O	O

# sent_id = bar_wiki_Afrikaans-27
# text = De friahare quantitative Untascheidung ( kuaz - long ) hod se bei de Vokajpaarln " e – ee " , " o – oo " und " u – uu " duach an Lautwondl zu ana qualitativn Untascheidung entwicklt ; desweng san Zeichn dafia eihgfiaht worn : " ê " , " o " und " û " .
De	O	O	O
friahare	O	O	O
quantitative	O	O	O
Untascheidung	O	O	O
(	O	O	O
kuaz	O	O	O
-	O	O	O
long	O	O	O
)	O	O	O
hod	O	O	O
se	O	O	O
bei	O	O	O
de	O	O	O
Vokajpaarln	O	O	O
"	O	O	O
e	O	O	O
–	O	O	O
ee	O	O	O
"	O	O	O
,	O	O	O
"	O	O	O
o	O	O	O
–	O	O	O
oo	O	O	O
"	O	O	O
und	O	O	O
"	O	O	O
u	O	O	O
–	O	O	O
uu	O	O	O
"	O	O	O
duach	O	O	O
an	O	O	O
Lautwondl	O	O	O
zu	O	O	O
ana	O	O	O
qualitativn	O	O	O
Untascheidung	O	O	O
entwicklt	O	O	O
;	O	O	O
desweng	O	O	O
san	O	O	O
Zeichn	O	O	O
dafia	O	O	O
eihgfiaht	O	O	O
worn	O	O	O
:	O	O	O
"	O	O	O
ê	O	O	O
"	O	O	O
,	O	O	O
"	O	O	O
o	O	O	O
"	O	O	O
und	O	O	O
"	O	O	O
û	O	O	O
"	O	O	O
.	O	O	O

# sent_id = bar_wiki_Afrikaans-28
# text = De Aussproch vom Afrikaans is weng da Näh vo da Rechtschreibung oafoch .
De	O	O	O
Aussproch	O	O	O
vom	O	O	O
Afrikaans	B-LANG	B-LANG	B-LANG
is	O	O	O
weng	O	O	O
da	O	O	O
Näh	O	O	O
vo	O	O	O
da	O	O	O
Rechtschreibung	O	O	O
oafoch	O	O	O
.	O	O	O

# sent_id = bar_wiki_Afrikaans-29
# text = Bis af a poar Ausnohma ko jeda Buachstob af nua a bstimmte Oart ausgsprocha wean .
Bis	O	O	O
af	O	O	O
a	O	O	O
poar	O	O	O
Ausnohma	O	O	O
ko	O	O	O
jeda	O	O	O
Buachstob	O	O	O
af	O	O	O
nua	O	O	O
a	O	O	O
bstimmte	O	O	O
Oart	O	O	O
ausgsprocha	O	O	O
wean	O	O	O
.	O	O	O

# sent_id = bar_wiki_Afrikaans-30
# text = In da Regl wead de easchte Suibm vo om Wort betont .
In	O	O	O
da	O	O	O
Regl	O	O	O
wead	O	O	O
de	O	O	O
easchte	O	O	O
Suibm	O	O	O
vo	O	O	O
om	O	O	O
Wort	O	O	O
betont	O	O	O
.	O	O	O

# sent_id = bar_wiki_Afrikaans-31
# text = Ausnohma san de Voasuibm ver- , be- , ge- , ont- , her- , bei dena de zwoate Suibm betont wead .
Ausnohma	O	O	O
san	O	O	O
de	O	O	O
Voasuibm	O	O	O
ver-	O	O	O
,	O	O	O
be-	O	O	O
,	O	O	O
ge-	O	O	O
,	O	O	O
ont-	O	O	O
,	O	O	O
her-	O	O	O
,	O	O	O
bei	O	O	O
dena	O	O	O
de	O	O	O
zwoate	O	O	O
Suibm	O	O	O
betont	O	O	O
wead	O	O	O
.	O	O	O

# sent_id = bar_wiki_Afrikaans-32
# text = De Grammatik vom Afrikaans is relativ oafoch , wei de moastn Flexiona vaschwundn san .
De	O	O	O
Grammatik	O	O	O
vom	O	O	O
Afrikaans	B-LANG	B-LANG	B-LANG
is	O	O	O
relativ	O	O	O
oafoch	O	O	O
,	O	O	O
wei	O	O	O
de	O	O	O
moastn	O	O	O
Flexiona	O	O	O
vaschwundn	O	O	O
san	O	O	O
.	O	O	O

# sent_id = bar_wiki_Afrikaans-33
# text = De Substantive hom wia im Englischn koa Gschlecht .
De	O	O	O
Substantive	O	O	O
hom	O	O	O
wia	O	O	O
