# newdoc id = bar_tweet_1651919359961432064
# sent_id = bar_tweet_1651919359961432064-1
# text = ____ __ ________ __
____	O	O	O
__	O	O	O
________	O	O	O
__	O	O	O

# newdoc id = bar_tweet_1476971180443811852
# sent_id = bar_tweet_1476971180443811852-1
# text = ___________ ______ ____ ___ _ ___ _____ _ ____ _____ _ _ _ _ _ _ _______________________
___________	O	O	O
______	O	O	O
____	O	O	O
___	O	O	O
_	O	O	O
___	O	O	O
_____	O	O	O
_	O	O	O
____	O	O	O
_____	O	O	O
_	O	O	O
_	O	O	O
_	O	O	O
_	O	O	O
_	O	O	O
_	O	O	O
_______________________	O	O	O

# newdoc id = bar_tweet_1611022535096762368
# sent_id = bar_tweet_1611022535096762368-1
# text = _ ____ ______ __________ _ _ ____ __ ___ ___ ___________ _ _ ___ __________ _______ _ _______ _ ___ ______ _____ _____________ ___ ____ _ _ _______________________
_	O	O	O
____	O	O	O
______	O	O	O
__________	O	O	O
_	O	O	O
_	O	O	O
____	O	O	O
__	O	O	O
___	O	O	O
___	O	O	O
___________	O	O	O
_	O	O	O
_	O	O	O
___	O	O	O
__________	O	O	O
_______	O	O	O
_	O	O	O
_______	O	O	O
_	O	O	O
___	O	O	O
______	O	O	O
_____	O	O	O
_____________	B-PER	O	O
___	O	O	O
____	O	O	O
_	O	O	O
_	O	O	O
_______________________	O	O	O

# newdoc id = bar_tweet_1497600168916566021
# sent_id = bar_tweet_1497600168916566021-1
# text = _____________ _________ _
_____________	O	O	O
_________	O	O	O
_	O	O	O

# sent_id = bar_tweet_1497600168916566021-2
# text = ___ ________ __ _
___	O	O	O
________	O	O	O
__	O	O	O
_	O	O	O

# sent_id = bar_tweet_1497600168916566021-3
# text = ____ _____ _______ ____ _
____	O	O	O
_____	O	O	O
_______	O	O	O
____	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1396560579385561090
# sent_id = bar_tweet_1396560579385561090-1
# text = __________ ________________ __________ ___ ___ _ ____ _ _ __ _
__________	O	O	O
________________	O	O	O
__________	O	O	O
___	O	O	O
