# newdoc id = bar_tweet_1590965437160132608
# sent_id = bar_tweet_1590965437160132608-1
# text = _________ _____ __ ___ ____________ __ __ _
_________	O	O
_____	O	O
__	O	O
___	O	O
____________	B-LOCderiv	B-LANG
__	O	O
__	O	O
_	O	O

# newdoc id = bar_tweet_1630505222601678852
# sent_id = bar_tweet_1630505222601678852-1
# text = _____________ ___ _____ ___ _
_____________	O	O
___	O	O
_____	O	O
___	B-PER	B-PER
_	O	O

# sent_id = bar_tweet_1630505222601678852-2
# text = __ _ ____ ___ _____ __ _________ __ ____ ____ _
__	O	O
_	O	O
____	O	O
___	O	O
_____	O	O
__	O	O
_________	O	O
__	O	O
____	O	O
____	O	O
_	O	O

# newdoc id = bar_tweet_1034876047475585025
# sent_id = bar_tweet_1034876047475585025-1
# text = __ ___________ _ ________________ _______ ___ _____ _____ _ ___ ___ ____ _____ __ __ __________ _ _
__	O	O
___________	O	O
_	O	O
________________	O	O
_______	O	O
___	O	O
_____	O	O
_____	O	O
_	O	O
___	O	O
___	O	O
____	O	O
_____	O	O
__	O	O
__	O	O
__________	O	O
_	O	O
_	O	O

# sent_id = bar_tweet_1034876047475585025-2
# text = ___ ___ ____ __ _ _ __ _ _
___	O	O
___	O	O
____	O	O
__	O	O
_	O	O
_	O	O
__	O	O
_	O	O
_	O	O

# sent_id = bar_tweet_1034876047475585025-3
# text = _______ __ __ _
_______	O	O
__	O	O
__	O	O
_	O	O

# newdoc id = bar_tweet_1657532596924940291
# sent_id = bar_tweet_1657532596924940291-1
# text = _________ _ ___ ___ _ ______ _ _____ ______ __________ _
_________	B-PER	B-PER
_	O	O
___	O	O
___	O	O
_	O	O
______	O	O
_	O	O
_____	O	O
______	O	O
__________	O	O
_	O	O

# newdoc id = bar_tweet_1656631203800260615
# sent_id = bar_tweet_1656631203800260615-1
# text = _________ _____________ ______ ___ ___ ________
_________	O	O
_____________	O	O
______	O	O
___	O	O
___	O	O
________	O	O

# newdoc id = bar_tweet_592314998363414528
# sent_id = bar_tweet_592314998363414528-1
# text = _________________ ____________ _____________ _________ _______________________
_________________	O	O
____________	O	O
_____________	O	O
_________	O	O
_______________________	O	O

# newdoc id = bar_tweet_918221832460865536
# sent_id = bar_tweet_918221832460865536-1
# text = __ _ ____ ___ _____ ___
__	O	O
_	O	O
____	O	O
___	B-ORG	B-ORG
_____	B-ORG	B-ORG
___	O	O

# sent_id = bar_tweet_918221832460865536-2
# text = ________ ______ _ ____ ___ _ __ ________ ____ _
________	O	O
______	O	O
_	O	O
____	O	O
___	O	O
_	O	O
__	O	O
________	O	O
____	O	O
_	O	O

# newdoc id = bar_tweet_1658530380398444546
# sent_id = bar_tweet_1658530380398444546-1
# text = ___ ___ _ _____ ___ ______ _ _____ __ __ _____ ____ _ _______ ___ __________ ___ _________ _ ___ _____ ___ ___ ______ _ ___________ ______________ ____ _ ___ _ ___ ______ ___ _________ _______ _ _______________________
___	O	O
___	O	O
_	O	O
_____	O	O
___	O	O
______	O	O
_	O	O
_____	O	O
__	O	O
__	O	O
_____	O	O
____	O	O
_	O	O
_______	O	O
___	O	O
__________	O	O
___	O	O
_________	O	O
_	O	O
___	O	O
_____	O	O
___	O	O
___	O	O
______	O	O
_	O	O
___________	O	O
______________	O	O
____	O	O
_	O	O
___	O	O
_	O	O
___	O	O
______	O	O
___	O	O
_________	O	O
_______	O	O
_	O	O
_______________________	O	O

# newdoc id = bar_tweet_1428387077180338181
# sent_id = bar_tweet_1428387077180338181-1
# text = _ _ _ __ ______ __ __ __ ___________ _______ _____ ___ _______ _____ _
_	O	O
_	O	O
_	O	O
__	O	B-PER
______	O	O
__	O	O
__	O	O
__	O	O
___________	O	O
_______	O	O
_____	O	O
___	O	O
_______	O	O
_____	O	O
_	O	O

# sent_id = bar_tweet_1428387077180338181-2
# text = _____ __ ___ _ _ _______ __ __ _______ ___ _____ _ ____ ___ _______ _______ _ _ _ _____ _______ __ ____ _ _ _
_____	O	O
__	O	O
___	O	O
_	O	O
_	O	O
_______	O	O
__	O	O
__	O	O
_______	O	O
___	O	O
_____	O	O
_	O	O
____	O	O
___	O	O
_______	O	O
_______	O	O
_	O	O
_	O	O
_	O	O
_____	O	O
_______	O	O
__	O	O
____	O	O
_	O	O
_	O	O
_	O	O

# newdoc id = bar_tweet_1501823793081237504
# sent_id = bar_tweet_1501823793081237504-1
# text = _________ __________ _________ _ ____ _____ _ _______ _
_________	O	O
__________	O	O
_________	O	O
_	O	O
____	O	O
_____	O	O
_	O	O
_______	B-PER	B-PER
_	O	O

# sent_id = bar_tweet_1501823793081237504-2
# text = ___ ______ __ ____ __ __ ______ _____ __ _ __ _
___	O	O
______	O	O
__	O	O
____	O	O
__	O	O
__	O	O
______	O	O
_____	O	O
__	O	O
_	O	O
__	O	O
_	O	O

# newdoc id = bar_tweet_1624710715331289091
# sent_id = bar_tweet_1624710715331289091-1
# text = ______ ______ _ __________ _ _______ _ ________ ________ _
______	O	O
______	B-LOC	B-LOC
_	O	O
__________	B-LOC	B-LOC
_	O	O
_______	B-LOC	B-LOC
_	O	O
________	O	O
________	B-LOC	B-LOC
_	O	O

# sent_id = bar_tweet_1624710715331289091-2
# text = _____ ___ ____ ___________ _
_____	O	O
___	O	O
____	O	O
___________	B-LOC	B-LOC
_	O	O

# sent_id = bar_tweet_1624710715331289091-3
# text = _____ _____ _
_____	O	O
_____	O	O
_	O	O

# sent_id = bar_tweet_1624710715331289091-4
# text = _____ __ _______ _______ _________ ____ _ _ _ _______________________
_____	O	O
__	O	O
_______	O	O
_______	O	O
_________	O	O
____	O	O
_	O	O
_	O	O
_	O	O
_______________________	O	O

# newdoc id = bar_tweet_1180007997487144960
# sent_id = bar_tweet_1180007997487144960-1
# text = ________________ _____ __ ______ _______ ___ ____ _
________________	O	O
_____	O	O
__	O	O
______	B-LOC	B-LOC
_______	O	O
___	O	O
____	B-LOC	B-LOC
_	O	O

# newdoc id = bar_tweet_1647623454831542272
# sent_id = bar_tweet_1647623454831542272-1
# text = __ ___ __ __________ _ ___ _ _______ ___ __ _______ _______ ____ _
__	O	O
___	O	O
__	O	O
__________	O	O
_	O	O
___	O	O
_	O	O
_______	O	O
___	O	O
__	O	O
_______	O	O
_______	O	O
____	O	O
_	O	O

# sent_id = bar_tweet_1647623454831542272-2
# text = ____ _ ___ ___ ___ _
____	O	O
_	O	O
___	O	O
___	O	O
___	O	O
_	O	O

# sent_id = bar_tweet_1647623454831542272-3
# text = ____ ___ ____ _
____	O	O
___	O	O
____	O	O
_	O	O

# sent_id = bar_tweet_1647623454831542272-4
# text = ___ ____ ___ ___ _______ _____ _
___	O	O
____	O	O
___	O	O
___	O	O
_______	O	O
_____	O	O
_	O	O

# sent_id = bar_tweet_1647623454831542272-5
