# newdoc id = bar_wiki_Odyssee
# sent_id = bar_wiki_Odyssee-1
# text = Odyssee
Odyssee	B-WOA	B-WOA	B-WOA

# sent_id = bar_wiki_Odyssee-2
# text = De Odyssee ( griachisch : " Oδύσσεια " , " Odýsseia " ) is nemn da " Ilias " as zwoate am griachischn Dichta Homer zuagschriamne Epos .
De	O	O	O
Odyssee	B-WOA	B-WOA	B-WOA
(	O	O	O
griachisch	B-LANG	O	O
:	O	O	O
"	O	O	O
Oδύσσεια	B-WOA	B-WOA	B-WOA
"	O	O	O
,	O	O	O
"	O	O	O
Odýsseia	B-WOA	B-WOA	B-WOA
"	O	O	O
)	O	O	O
is	O	O	O
nemn	O	O	O
da	O	O	O
"	O	O	O
Ilias	B-WOA	B-WOA	B-WOA
"	O	O	O
as	O	O	O
zwoate	O	O	O
am	O	O	O
griachischn	B-LOCderiv	B-LOCderiv	B-LOCderiv
Dichta	O	O	O
Homer	B-PER	B-PER	B-PER
zuagschriamne	O	O	O
Epos	O	O	O
.	O	O	O

# sent_id = bar_wiki_Odyssee-3
# text = Im spadn 8. Joahundat v. Kr. niadagschriem , gheat de Odyssee zua de ejjtastn unn eiflussreichstn Weak vo da omndländischn Litaradua .
Im	O	O	O
spadn	O	O	O
8.	O	O	O
Joahundat	O	O	O
v.	O	O	O
Kr.	O	O	O
niadagschriem	O	O	O
,	O	O	O
gheat	O	O	O
de	O	O	O
Odyssee	B-WOA	B-WOA	B-WOA
zua	O	O	O
de	O	O	O
ejjtastn	O	O	O
unn	O	O	O
eiflussreichstn	O	O	O
Weak	O	O	O
vo	O	O	O
da	O	O	O
omndländischn	O	B-LOCderiv	B-LOCderiv
Litaradua	O	O	O
.	O	O	O

# sent_id = bar_wiki_Odyssee-4
# text = Se schuijdat de Omnteia vo Odysseus , dem Keenig vo Ithaka , unn de vo seine Gfäatn auf da Hoamkea ausm Trojanischn Kriag .
Se	O	O	O
schuijdat	O	O	O
de	O	O	O
Omnteia	O	O	O
vo	O	O	O
Odysseus	B-PER	B-PER	B-PER
,	O	O	O
dem	O	O	O
Keenig	O	O	O
vo	O	O	O
Ithaka	B-LOC	B-LOC	B-LOC
,	O	O	O
unn	O	O	O
de	O	O	O
vo	O	O	O
seine	O	O	O
Gfäatn	O	O	O
auf	O	O	O
da	O	O	O
Hoamkea	O	O	O
ausm	O	O	O
Trojanischn	B-EVENT	B-EVENT	B-EVENT
Kriag	I-EVENT	I-EVENT	I-EVENT
.	O	O	O

# sent_id = bar_wiki_Odyssee-5
# text = In vuijn Sprochn is da Bgriff „ Odyssee “ zuaram Synonym fia longe Iafoatn woan .
In	O	O	O
vuijn	O	O	O
Sprochn	O	O	O
is	O	O	O
da	O	O	O
Bgriff	O	O	O
„	O	O	O
Odyssee	B-WOA	B-WOA	B-WOA
“	O	O	O
zuaram	O	O	O
Synonym	O	O	O
fia	O	O	O
longe	O	O	O
Iafoatn	O	O	O
woan	O	O	O
.	O	O	O

# sent_id = bar_wiki_Odyssee-6
# text = Mit da Oruafung vo da Musn bginnt de – noch da " Ilias " vo Homer – ejtaste Dichtung vo da omndländischn Litaradua :
Mit	O	O	O
da	O	O	O
Oruafung	O	O	O
vo	O	O	O
da	O	O	O
Musn	O	O	O
bginnt	O	O	O
de	O	O	O
–	O	O	O
noch	O	O	O
da	O	O	O
"	O	O	O
Ilias	B-WOA	B-WOA	B-WOA
"	O	O	O
vo	O	O	O
Homer	B-PER	B-PER	B-PER
–	O	O	O
ejtaste	O	O	O
Dichtung	O	O	O
vo	O	O	O
da	O	O	O
omndländischn	O	B-LOCderiv	B-LOCderiv
Litaradua	O	O	O
:	O	O	O

# sent_id = bar_wiki_Odyssee-7
# text = In da Iabasetzung vo Johann Heinrich Voss ausm Joa 1781 hoaßn de Eigongsveas vo da " Odyssee " a so :
In	O	O	O
da	O	O	O
Iabasetzung	O	O	O
vo	O	O	O
Johann	B-PER	B-PER	B-PER
Heinrich	I-PER	I-PER	I-PER
Voss	I-PER	I-PER	I-PER
ausm	O	O	O
Joa	O	O	O
1781	O	O	O
hoaßn	O	O	O
de	O	O	O
Eigongsveas	O	O	O
vo	O	O	O
da	O	O	O
"	O	O	O
Odyssee	B-WOA	B-WOA	B-WOA
"	O	O	O
a	O	O	O
so	O	O	O
:	O	O	O

# sent_id = bar_wiki_Odyssee-8
# text = In 12.200 soijchana Hexametaveas , de in 24 Gsäng untateijt san , eazejjt de " Odyssee " , wia da Keenig vo da kloanan Insl Ithaka no zehn Joa Kriag weidane zehn Joa umanandaiat .
In	O	O	O
12.200	O	O	O
soijchana	O	O	O
Hexametaveas	O	O	O
,	O	O	O
de	O	O	O
in	O	O	O
24	O	O	O
Gsäng	O	O	O
untateijt	O	O	O
san	O	O	O
,	O	O	O
eazejjt	O	O	O
de	O	O	O
"	O	O	O
Odyssee	B-WOA	B-WOA	B-WOA
"	O	O	O
,	O	O	O
wia	O	O	O
da	O	O	O
Keenig	O	O	O
vo	O	O	O
da	O	O	O
kloanan	O	O	O
Insl	O	O	O
Ithaka	B-LOC	B-LOC	B-LOC
no	O	O	O
zehn	O	O	O
Joa	O	O	O
Kriag	O	O	O
weidane	O	O	O
zehn	O	O	O
Joa	O	O	O
umanandaiat	O	O	O
.	O	O	O

# sent_id = bar_wiki_Odyssee-9
