# newdoc id = bar_tweet_1643543697965957122
# sent_id = bar_tweet_1643543697965957122-1
# text = ______________ _______________ _ __ __ _ ___ __ ___ ___ ______ _ ______ ___ _ ____ _ _ __ _______ _ _
______________	O	O	O
_______________	O	O	O
_	O	O	O
__	O	O	O
__	O	O	O
_	O	O	O
___	O	O	O
__	O	O	O
___	O	O	O
___	O	O	O
______	O	O	O
_	O	O	O
______	O	O	O
___	O	O	O
_	O	O	O
____	O	O	O
_	O	O	O
_	O	O	O
__	O	O	O
_______	O	O	O
_	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1662744947701809152
# sent_id = bar_tweet_1662744947701809152-1
# text = __________ _______ _______ _ __ ___ _____ ___ _____ ___ _ ___ __ __ __ ____ ______ ____ ______ _
__________	O	O	O
_______	O	O	O
_______	O	B-PER	B-PER
_	O	O	O
__	O	O	O
___	O	O	O
_____	O	O	O
___	O	O	O
_____	O	O	O
___	O	O	O
_	O	O	O
___	O	O	O
__	O	O	O
__	O	O	O
__	O	O	O
____	O	O	O
______	O	O	O
____	O	O	O
______	O	O	O
_	O	O	O

# sent_id = bar_tweet_1662744947701809152-2
# text = _______ ___ _______ _ ____ ____
_______	O	O	O
___	O	O	O
_______	O	O	O
_	O	O	O
____	O	O	O
____	O	O	O

# sent_id = bar_tweet_1662744947701809152-3
# text = ___ ______ ___ ______ ___________ _ _ _ _ _
___	O	O	O
______	O	O	O
___	O	O	O
______	O	O	O
___________	O	B-EVENT	O
_	O	O	O
_	O	O	O
_	O	O	O
_	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1492024146649358345
# sent_id = bar_tweet_1492024146649358345-1
# text = ______________ ___ __ _ ____ _____ _
______________	O	O	O
___	O	O	O
__	O	O	O
_	O	O	O
____	O	O	O
_____	O	O	O
_	O	O	O

# sent_id = bar_tweet_1492024146649358345-2
# text = _____ _____ ____ _____ ____ ___ ____ __ __ __ _
_____	O	O	O
_____	O	O	O
____	O	O	O
_____	O	O	O
____	O	O	O
___	O	O	O
____	O	O	O
__	O	O	O
