# newdoc id = bar_wiki_Schwammal
# sent_id = bar_wiki_Schwammal-1
# text = Schwammal
Schwammal	O	O	O

# sent_id = bar_wiki_Schwammal-2
# text = Schwammal oda Schwammerl is da boarische Nam fia Puiz ( dt. : Pilz ( e ) ) .
Schwammal	O	O	O
oda	O	O	O
Schwammerl	O	O	O
is	O	O	O
da	O	O	O
boarische	B-LANGderiv	O	O
Nam	O	O	O
fia	O	O	O
Puiz	O	O	O
(	O	O	O
dt.	O	O	O
:	O	O	O
Pilz	O	O	O
(	O	O	O
e	O	O	O
)	O	O	O
)	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schwammal-3
# text = Gmoant is domid owa in da Regl nua da Fruchtkeapa vo grosse Puiz und ned da gonze Puiz im biologischn Sinn .
Gmoant	O	O	O
is	O	O	O
domid	O	O	O
owa	O	O	O
in	O	O	O
da	O	O	O
Regl	O	O	O
nua	O	O	O
da	O	O	O
Fruchtkeapa	O	O	O
vo	O	O	O
grosse	O	O	O
Puiz	O	O	O
und	O	O	O
ned	O	O	O
da	O	O	O
gonze	O	O	O
Puiz	O	O	O
im	O	O	O
biologischn	O	O	O
Sinn	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schwammal-4
# text = In Eiropa gibt's Stucka fimf- bis zehadausend vaschiedne Artn vo Schwammal .
In	O	O	O
Eiropa	B-LOC	B-LOC	B-LOC
gibt's	O	O	O
Stucka	O	O	O
fimf-	O	O	O
bis	O	O	O
zehadausend	O	O	O
vaschiedne	O	O	O
Artn	O	O	O
vo	O	O	O
Schwammal	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schwammal-5
# text = Vui san winzig kloa owa trotzdem wichtig , wia de Hepfa fia's Bia und'n Doag oda as Penicillin gega Kranggheitn - oda gsundheitsgfährli wia da Hausschwamm oda da Schimme ( Grabwe ) .
Vui	O	O	O
san	O	O	O
winzig	O	O	O
kloa	O	O	O
owa	O	O	O
trotzdem	O	O	O
wichtig	O	O	O
,	O	O	O
wia	O	O	O
de	O	O	O
Hepfa	O	O	O
fia's	O	O	O
Bia	O	O	O
und'n	O	O	O
Doag	O	O	O
oda	O	O	O
as	O	O	O
Penicillin	O	O	O
gega	O	O	O
Kranggheitn	O	O	O
-	O	O	O
oda	O	O	O
gsundheitsgfährli	O	O	O
wia	O	O	O
da	O	O	O
Hausschwamm	O	O	O
oda	O	O	O
da	O	O	O
Schimme	O	O	O
(	O	O	O
Grabwe	O	O	O
)	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schwammal-6
# text = Brocka und essn tuad ma nua bstimmte grouße Schwammal .
Brocka	O	O	O
und	O	O	O
essn	O	O	O
tuad	O	O	O
ma	O	O	O
nua	O	O	O
bstimmte	O	O	O
grouße	O	O	O
Schwammal	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schwammal-7
# text = De wean in zwoa Haptgruppn eihteit : De Ständaschwammal und de Schlauchschwammal .
De	O	O	O
wean	O	O	O
in	O	O	O
zwoa	O	O	O
Haptgruppn	O	O	O
eihteit	O	O	O
:	O	O	O
De	O	O	O
Ständaschwammal	O	O	O
und	O	O	O
de	O	O	O
Schlauchschwammal	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schwammal-8
# text = Zum Ausanandakenna vo de Schwammal gibt's an Hauffa Merkmoi , de ned nua biologisch-wissnschoftle interressant san , sondan aa fia an jedn Sammla a grouße Bedeitung hom.
Zum	O	O	O
Ausanandakenna	O	O	O
vo	O	O	O
de	O	O	O
Schwammal	O	O	O
gibt's	O	O	O
an	O	O	O
Hauffa	O	O	O
Merkmoi	O	O	O
,	O	O	O
de	O	O	O
ned	O	O	O
nua	O	O	O
