# newdoc id = bar_tweet_1656551348232507395
# sent_id = bar_tweet_1656551348232507395-1
# text = ____________ _____ _____ ______ _ _
____________	O	O
_____	O	O
_____	O	O
______	B-PER	B-PER
_	O	O
_	O	O

# newdoc id = bar_tweet_753995096526295040
# sent_id = bar_tweet_753995096526295040-1
# text = _____ ____ _ ___ ___ __________ ___ __________ ___ ____ ________ _
_____	O	O
____	O	O
_	O	O
___	O	O
___	O	O
__________	O	O
___	O	O
__________	O	O
___	O	O
____	O	O
________	O	O
_	O	O

# sent_id = bar_tweet_753995096526295040-2
# text = _____ __ ______ ___ _______ __ ________ ___ _
_____	O	O
__	O	O
______	O	O
___	O	O
_______	O	O
__	O	O
________	O	O
___	O	O
_	O	O

# sent_id = bar_tweet_753995096526295040-3
# text = __________
__________	B-MISC	B-MISC

# newdoc id = bar_tweet_1395682512513507331
# sent_id = bar_tweet_1395682512513507331-1
# text = ___________ __ ______ ___ _________
___________	O	O
__	O	O
______	O	O
___	O	O
_________	O	O

# newdoc id = bar_tweet_1647873334141435904
# sent_id = bar_tweet_1647873334141435904-1
# text = __ __ ______________ ____________ ___ ___ ______ ______ __ ___ _ _ _____ _ _______________________
__	O	O
__	O	O
______________	O	O
____________	O	O
___	O	O
___	O	O
______	O	O
______	O	O
__	O	O
___	O	O
_	O	O
_	O	O
_____	O	O
_	O	O
_______________________	O	O

# newdoc id = bar_tweet_1657234382267228160
# sent_id = bar_tweet_1657234382267228160-1
# text = ______ __ __ ____ __
______	O	O
__	O	O
__	O	O
____	O	O
__	O	O

# newdoc id = bar_tweet_1404395390187802628
# sent_id = bar_tweet_1404395390187802628-1
# text = __ ___________ _ ______ ____ _____________ _____ __ _____ ____ ___ ___ __ ___ _______ ___________ _ _
__	O	O
___________	O	O
_	O	O
______	O	O
____	O	O
_____________	O	O
_____	O	O
__	O	O
_____	B-PER	B-PER
____	O	O
___	O	O
___	O	O
__	O	O
___	O	O
_______	O	O
___________	O	O
_	O	O
_	O	O

# sent_id = bar_tweet_1404395390187802628-2
# text = ____ ______ ____ __ _______ _ __ ______ _
____	O	O
______	O	O
____	O	O
__	O	O
_______	B-LOC	B-LOC
_	O	O
__	O	O
______	O	O
_	O	O

# newdoc id = bar_tweet_1510282721490345988
# sent_id = bar_tweet_1510282721490345988-1
# text = ________________ ___ _______ _______ ____ _
________________	O	O
___	O	O
_______	O	O
_______	O	O
____	O	O
_	O	O

# newdoc id = bar_tweet_328156638546624512
# sent_id = bar_tweet_328156638546624512-1
# text = __________ __ ____ ____ _____ __ _______ ___ _______ _
__________	O	O
__	O	O
____	B-LOC	B-LOC
____	O	O
_____	O	O
__	B-PER	B-PER
_______	I-PER	I-PER
___	O	O
_______	O	O
_	O	O

# sent_id = bar_tweet_328156638546624512-2
# text = _______ __ __ _____ ___ ____ ___ __ ______ ___ _____ __ ___ ______________________
_______	O	O
__	O	O
__	O	O
_____	O	O
___	O	O
____	O	O
___	O	O
__	O	O
______	O	O
___	O	O
_____	O	O
__	O	O
___	O	O
______________________	O	O

# newdoc id = bar_tweet_1642964938284048384
# sent_id = bar_tweet_1642964938284048384-1
# text = ________ ____ __ ____ _
________	O	O
____	O	O
__	O	O
____	O	O
_	O	O

# sent_id = bar_tweet_1642964938284048384-2
# text = ________ _ ___ ______ _ ____ __ _____ _ ____ ____ _ ____ __ _____ ___ _______________________
________	O	O
_	O	O
___	O	O
______	O	O
_	O	O
____	O	O
__	O	O
_____	O	O
_	O	O
____	O	O
____	O	O
_	O	O
____	O	O
__	O	O
_____	O	O
___	O	O
_______________________	O	O

# newdoc id = bar_tweet_364391215896072193
# sent_id = bar_tweet_364391215896072193-1
# text = ___ _ ____ ______ __ ___ ____ __ ______ ____ __ _______ _
___	O	O
_	O	O
____	O	O
______	O	O
__	O	O
___	B-LOC	B-LOC
____	I-LOC	I-LOC
__	O	O
__	O	O
____	O	O
____	O	O
__	O	O
_______	O	O
_	O	O

# sent_id = bar_tweet_364391215896072193-2
# text = ____ ______ _____ ______ ______ __ ____ ________ _
____	O	O
______	O	O
_____	O	O
__	O	O
____	O	O
______	O	O
__	O	O
____	O	O
________	O	O
_	O	O

# sent_id = bar_tweet_364391215896072193-3
# text = __ ___ ______________________
__	O	O
___	O	O
______________________	O	O

# newdoc id = bar_tweet_1021832822087184384
# sent_id = bar_tweet_1021832822087184384-1
# text = _______ _________________________ ___ __ ____ _____ _____
_______	O	O
_________________________	O	O
___	O	O
__	O	O
____	O	O
_____	O	O
_____	O	O

# sent_id = bar_tweet_1021832822087184384-2
# text = __ ____ __ _____ ___ _ ___ _______ ____
__	O	O
____	O	O
__	O	O
_____	O	O
___	O	O
_	O	O
___	O	O
_______	O	O
____	O	O

# newdoc id = bar_tweet_1625093597581148163
# sent_id = bar_tweet_1625093597581148163-1
# text = __ __ _______ ___ _ _______________________
__	O	O
__	O	O
_______	O	O
___	O	O
_	O	O
_______________________	O	O

# newdoc id = bar_tweet_843019591530037248
# sent_id = bar_tweet_843019591530037248-1
# text = __ ____________ __ ___ _______________________ _______________________
__	O	O
____________	O	O
__	O	O
___	O	O
_______________________	O	O
_______________________	O	O

# newdoc id = bar_tweet_1399810298081681409
# sent_id = bar_tweet_1399810298081681409-1
# text = ___________ __ __ __ _
___________	O	O
__	O	O
__	O	O
__	O	O
_	O	O

# sent_id = bar_tweet_1399810298081681409-2
# text = _________ ___ ____ _
_________	O	O
___	O	O
____	O	O
_	O	O

# newdoc id = bar_tweet_1645430041763880962
# sent_id = bar_tweet_1645430041763880962-1
# text = _______________ __ _ ___ __ _ ______ __ __ _____ ______ ________ ____ _
_______________	O	O
__	O	O
_	O	O
___	O	O
__	O	O
_	O	O
______	O	O
__	O	O
__	O	O
_____	B-ORG	B-ORG
______	I-ORG	I-ORG
________	I-ORG	I-ORG
____	O	O
_	O	O

# sent_id = bar_tweet_1645430041763880962-2
# text = __ ______ ____________ ____ ____ __ _ ____ _ _ __ ___ ____ _____ ___ ____ __ _______ ___ _ __________ ___ __ __________ ___ _____ ____ _________ ___ _____ ___
__	O	O
______	O	O
____________	O	O
____	O	O
____	O	O
__	O	O
_	O	O
____	O	O
_	O	O
_	O	O
__	O	O
___	O	O
____	O	O
_____	O	O
___	O	O
____	O	O
__	O	O
_______	O	O
___	O	O
_	O	O
__________	O	O
___	O	O
__	O	O
__________	O	O
___	O	O
_____	B-PER	B-PER
____	I-PER	I-PER
_________	O	O
___	O	O
_____	O	O
___	O	O

# newdoc id = bar_tweet_1310885400668446720
# sent_id = bar_tweet_1310885400668446720-1
# text = ________ ___ ___ ____ __ ______ __ __________ ____ ___ _______ ____ _______ ___ ____ __ ___ _ ____ ____ _____ __ _________ ___ _______ ___ _____ ________ ____ ___ _ __ _____ ______________
________	O	O
___	O	O
___	O	O
____	O	O
__	O	O
______	O	O
__	O	O
