# newdoc id = bar_tweet_1646848456193892352
# sent_id = bar_tweet_1646848456193892352-1
# text = __ __ _ _____ ______ ____ ___ _ _______________________
__	O	O	O
__	O	O	O
_	O	O	O
_____	O	O	O
______	O	O	O
____	O	O	O
___	O	O	O
_	O	O	O
_______________________	O	O	O

# newdoc id = bar_tweet_1453410610717278212
# sent_id = bar_tweet_1453410610717278212-1
# text = ___________ __ __ ______ ___ _______ ___ ___ ______ _
___________	O	O	O
__	O	O	O
__	O	O	O
______	O	O	O
___	O	O	O
_______	O	O	O
___	O	O	O
___	O	O	O
______	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1487709277120774144
# sent_id = bar_tweet_1487709277120774144-1
# text = ________________ _____ _ _______________________
________________	O	O	O
_____	O	O	O
_	O	O	O
_______________________	O	O	O

# newdoc id = bar_tweet_1322065076891848704
# sent_id = bar_tweet_1322065076891848704-1
# text = _____________ ____ ___ _
_____________	O	O	O
____	O	O	O
___	O	O	O
_	O	O	O

# sent_id = bar_tweet_1322065076891848704-2
# text = ___ ___ ________ __ ______ ___ ________ ___ ___ ___ ___ ________ ___ ______ ________ _ ____ _ __ ____ ____ _ __ ____ ___ ______ ___ _____ _
___	O	O	O
___	O	O	O
________	O	O	O
__	O	O	O
______	O	O	O
___	O	O	O
________	O	O	O
___	O	O	O
___	O	O	O
___	O	O	O
___	O	O	O
________	O	O	O
___	O	O	O
______	O	O	O
________	O	O	O
_	O	O	O
____	O	O	O
_	O	O	O
__	O	O	O
____	O	O	O
____	O	O	O
_	O	O	O
__	O	O	O
____	O	O	O
___	O	O	O
______	O	O	O
___	O	O	O
_____	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1653605720158359552
# sent_id = bar_tweet_1653605720158359552-1
# text = ____ _____ ____ ______ _____ _______ _ _ _ _ _ _____ ____ ___ ____ ___ __________ _
____	O	O	O
_____	O	O	O
____	O	O	O
______	O	O	O
_____	O	O	O
_______	O	O	O
_	O	O	O
_	O	O	O
_	O	O	O
_	O	O	O
_	O	O	O
_____	O	O	O
