# newdoc id = bar_tweet_1550027298816294913
# sent_id = bar_tweet_1550027298816294913-1
# text = ________________ __________ ______ _ ___ ____ ____ ____ ____ _____ ___
________________	O	O	O
__________	O	O	O
______	B-PER	B-PER	B-PER
_	O	O	O
___	O	O	O
____	O	O	O
____	O	O	O
____	O	O	O
____	O	O	O
_____	O	O	O
___	O	O	O

# sent_id = bar_tweet_1550027298816294913-2
# text = ______ __ ___ _____ _ ___ ___ ______ ___ ____ ___ __ ___ _
______	O	O	O
__	O	O	O
___	O	O	O
_____	O	O	O
_	O	O	O
___	O	O	O
___	O	O	O
______	O	O	O
___	O	O	O
____	O	O	O
___	O	O	O
__	O	O	O
___	O	O	O
_	O	O	O

# sent_id = bar_tweet_1550027298816294913-3
# text = _____ _____ ___ _____ ___ _____ ___ _ _
_____	O	O	O
_____	O	O	O
___	O	O	O
_____	B-PER	B-PER	B-PER
___	O	O	O
_____	O	O	O
___	O	O	O
_	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1662493939226517504
# sent_id = bar_tweet_1662493939226517504-1
# text = _____________ ___ ______ ___ ____ __ _
_____________	O	O	O
___	O	O	O
______	O	O	O
___	O	O	O
____	O	O	O
__	O	O	O
_	O	O	O

# sent_id = bar_tweet_1662493939226517504-2
# text = ____ _________ _
____	O	O	O
_________	B-LOC	O	B-LOC
_	O	O	O

# newdoc id = bar_tweet_1367540625541910531
# sent_id = bar_tweet_1367540625541910531-1
# text = ________ _______________ ___ _ ____ _______ ____ __ ____ ___ _____ ______ __ ___ ___ _ _____ _ ______________ ___________ ___ __ __ _______________ _______ ___ _
________	O	O	O
_______________	O	O	O
___	O	O	O
_	O	O	O
____	O	O	O
_______	O	O	O
____	O	O	O
__	O	O	O
____	O	O	O
___	O	O	O
_____	O	O	O
______	O	O	O
__	O	O	O
___	O	O	O
___	O	O	O
_	O	O	O
_____	O	O	O
_	O	O	O
______________	O	O	O
___________	O	O	O
___	O	O	O
__	O	O	O
__	O	O	O
_______________	O	O	O
_______	O	O	O
___	O	O	O
_	O	O	O

