# newdoc id = bar_wiki_Österreichisches-Wörterbuch
# sent_id = bar_wiki_Österreichisches-Wörterbuch-1
# text = Österreichisches Wörterbuch
Österreichisches	B-WOA	B-WOA	B-WOA
Wörterbuch	I-WOA	B-WOA	B-WOA

# sent_id = bar_wiki_Österreichisches-Wörterbuch-2
# text = S´Österreichische Wörterbuch ( ÖWB ) is des oanzige aumtliche Weatabuach fia de hochdeitsche Schriftschbroch in Estareich und wiad im Aufdrog fum Untarichtssminisderium ( fria Bundesminisdearium fia Büdung , Wissnschoft und Kuitua , seid 2007 Bundesminisdearium fia Untaricht , Kunst und Kuitua ) fum Estareichischn Bundesfalog ( ÖBV ) in Wean aussa gem.
S´Österreichische	B-WOA	B-WOA	B-WOA
Wörterbuch	I-WOA	B-WOA	B-WOA
(	O	O	O
ÖWB	B-WOA	B-WOA	B-WOA
)	O	O	O
is	O	O	O
des	O	O	O
oanzige	O	O	O
aumtliche	O	O	O
Weatabuach	O	O	O
fia	O	O	O
de	O	O	O
hochdeitsche	B-LANGderiv	B-LANG	B-LANG
Schriftschbroch	O	O	O
in	O	O	O
Estareich	B-LOC	B-LOC	B-LOC
und	O	O	O
wiad	O	O	O
im	O	O	O
Aufdrog	O	O	O
fum	O	O	O
Untarichtssminisderium	O	B-ORG	B-ORG
(	O	O	O
fria	O	O	O
Bundesminisdearium	B-ORG	B-ORG	B-ORG
fia	I-ORG	I-ORG	I-ORG
Büdung	I-ORG	I-ORG	I-ORG
,	I-ORG	I-ORG	I-ORG
Wissnschoft	I-ORG	I-ORG	I-ORG
und	I-ORG	I-ORG	I-ORG
Kuitua	I-ORG	I-ORG	I-ORG
,	O	O	O
seid	O	O	O
2007	O	O	O
Bundesminisdearium	B-ORG	B-ORG	B-ORG
fia	I-ORG	I-ORG	I-ORG
Untaricht	I-ORG	I-ORG	I-ORG
,	I-ORG	I-ORG	I-ORG
Kunst	I-ORG	I-ORG	I-ORG
und	I-ORG	I-ORG	I-ORG
Kuitua	I-ORG	I-ORG	I-ORG
)	O	O	O
fum	O	O	O
Estareichischn	B-ORG	B-ORG	B-ORG
Bundesfalog	I-ORG	I-ORG	I-ORG
(	O	O	O
ÖBV	B-ORG	B-ORG	B-ORG
)	O	O	O
in	O	O	O
Wean	O	B-LOC	B-LOC
aussa	O	O	O
gem.	O	O	O

# sent_id = bar_wiki_Österreichisches-Wörterbuch-3
# text = D' easchde Auflog fum estareichischn Weatabuach is nu in da Besozungszeid 1951 fum domolign Untarichtsminisda in Felix Hurdes aussa gem woan und woa fia'n Untaricht in de Schuin docht .
D'	O	O	O
easchde	O	O	O
Auflog	O	O	O
fum	O	O	O
estareichischn	B-WOA	B-WOA	B-WOA
Weatabuach	I-WOA	B-WOA	B-WOA
is	O	O	O
nu	O	O	O
in	O	O	O
da	O	O	O
Besozungszeid	O	O	O
1951	O	O	O
fum	O	O	O
domolign	O	O	O
Untarichtsminisda	O	O	O
in	O	O	O
Felix	B-PER	B-PER	B-PER
Hurdes	I-PER	I-PER	I-PER
aussa	O	O	O
gem	O	O	O
woan	O	O	O
und	O	O	O
woa	O	O	O
fia'n	O	O	O
