# newdoc id = bar_tweet_1279077789564653569
# sent_id = bar_tweet_1279077789564653569-1
# text = ___ ___________ __ ______ ________ ____ ____ ______ _ ____ ____ ___ ____ ________ _
___	O	O	O
___________	O	B-WOA	B-WOA
__	O	O	O
______	O	O	O
________	O	O	O
____	O	O	O
____	O	O	O
______	O	O	O
_	O	O	O
____	O	O	O
____	O	O	O
___	O	O	O
____	O	O	O
________	O	O	O
_	O	O	O

# sent_id = bar_tweet_1279077789564653569-2
# text = ____ _________ ____ ___ ___ _____ ____ _
____	O	O	O
_________	O	O	O
____	O	O	O
___	O	O	O
___	O	O	O
_____	O	O	O
____	O	O	O
_	O	O	O

# sent_id = bar_tweet_1279077789564653569-3
# text = ______ __ _______ __ ____ ___ ___________ _
______	O	O	O
__	O	O	O
_______	O	O	O
__	O	O	O
____	O	O	O
___	O	O	O
___________	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1645447959599783936
# sent_id = bar_tweet_1645447959599783936-1
# text = ________ _____ _ ___ ____
________	O	O	O
_____	O	O	O
_	O	O	O
___	O	O	O
____	O	O	O

# newdoc id = bar_tweet_1659552729927237636
# sent_id = bar_tweet_1659552729927237636-1
# text = ________________ ________________ ___ _ ___ _____ _ ___ ______ __ ____________ ____ ___
________________	O	O	O
________________	O	O	O
___	O	O	O
_	O	O	O
___	O	O	O
_____	O	O	O
_	O	O	O
___	O	O	O
______	O	O	O
__	O	O	O
____________	O	B-WOA	O
____	O	O	O
___	O	O	O

# sent_id = bar_tweet_1659552729927237636-2
# text = ______ _ _____________ _ _______________________ ___ ___________
______	O	B-PER	B-PER
_	O	O	O
_____________	O	B-WOA	B-WOA
_	O	O	O
_______________________	O	O	O
___	O	O	O
___________	O	O	O

# newdoc id = bar_tweet_812582917847339008
# sent_id = bar_tweet_812582917847339008-1
# text = _____ _____ ___ ______________ ___ ______ ______ _____ _ ________________ __ ______ _____ __ _
_____	O	O	O
_____	O	O	O
___	O	O	O
______________	O	O	O
___	O	O	O
______	O	O	O
______	O	O	O
_____	O	O	O
_	O	O	O
________________	O	O	O
__	O	O	O
______	O	O	O
_____	O	O	O
__	O	O	O
_	O	O	O

# sent_id = bar_tweet_812582917847339008-2
# text = _ ____ _ _____ ___ _
_	O	O	O
____	O	O	O
_	O	O	O
_____	O	O	O
___	O	O	O
_	O	O	O

# newdoc id = bar_tweet_923094246994915329
# sent_id = bar_tweet_923094246994915329-1
# text = _ ___ ___ ___________ _ _ ___ _____ _________ _
_	O	O	O
___	O	O	O
___	O	O	O
___________	B-LOC	B-LOC	B-LOC
_	O	O	O
_	O	O	O
___	O	O	O
_____	O	O	O
_________	O	O	O
_	O	O	O

# sent_id = bar_tweet_923094246994915329-2
# text = ___ ___ _____ ___________ ____ _ _ ___ _ _____ _
___	O	O	O
___	O	O	O
_____	O	O	O
___________	O	O	O
____	O	O	O
_	O	O	O
_	O	O	O
___	O	O	O
_	O	O	O
_____	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1462765400463134723
# sent_id = bar_tweet_1462765400463134723-1
# text = ________ _ ____ ___________ ___ ______ ________ _ ___ ________ _____ ___ __ _ ___ ___ ___ _____ ____ __________ _ __ _____ _ _
________	O	O	O
_	O	O	O
____	O	O	O
___________	O	O	O
___	O	O	O
______	O	O	O
________	O	O	O
_	O	O	O
___	O	O	O
________	O	O	O
_____	O	O	O
___	O	O	O
__	O	O	O
_	O	O	O
___	O	O	O
___	O	O	O
___	O	O	O
_____	O	O	O
____	O	O	O
__________	O	O	O
_	O	O	O
__	O	O	O
_____	O	O	O
_	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1601138783239360516
# sent_id = bar_tweet_1601138783239360516-1
# text = __________ ____________ _____ ____ ___ _________ ______________ ______ _ __
__________	O	O	O
____________	O	O	O
_____	O	O	O
____	O	O	O
___	O	O	O
_________	O	O	O
______________	O	B-LANG	B-LANG
______	O	O	O
_	O	O	O
__	O	O	O

# newdoc id = bar_tweet_1653097202326069262
# sent_id = bar_tweet_1653097202326069262-1
# text = ______________ __ ____ ___ ______ _ _____ ___________ __ ____________ _______ ________ ___ ______ ____ ___ _____ ____________ _
______________	O	O	O
__	O	O	O
____	O	O	O
___	O	O	O
______	O	B-ORG	B-ORG
_	O	O	O
_____	O	O	O
___________	O	O	O
__	O	O	O
____________	B-PERpart	B-PERpart	B-PERpart
_______	O	O	O
________	O	O	O
___	O	O	O
______	O	O	O
____	O	O	O
___	O	O	O
_____	O	O	O
____________	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1467797363649650688
# sent_id = bar_tweet_1467797363649650688-1
# text = ________________ ___________ __ _____ __ _____ ____ ______ ___ ___ ____ ____ ______ _______
________________	O	O	O
___________	O	O	O
__	O	O	O
_____	B-PER	B-PER	B-PER
__	O	O	O
_____	O	O	O
____	O	O	O
______	O	O	O
___	O	O	O
