# newdoc id = bar_tweet_1656008514416910364
# sent_id = bar_tweet_1656008514416910364-1
# text = __________ ____ _ ___ _______ _ _ _____ _____ ____ _ _
__________	O	O	O
____	O	O	O
_	O	O	O
___	O	O	O
_______	O	O	O
_	O	O	O
_	O	O	O
_____	O	O	O
_____	O	O	O
____	O	O	O
_	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1623195048660684802
# sent_id = bar_tweet_1623195048660684802-1
# text = ________ ______ __ _ ____ _____ _____ _ _
________	O	O	O
______	O	O	O
__	O	O	O
_	O	O	O
____	O	O	O
_____	O	O	O
_____	B-PER	B-PER	B-PER
_	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1446812759681867778
# sent_id = bar_tweet_1446812759681867778-1
# text = ____________ __ _____ _ _
____________	O	O	O
__	O	O	O
_____	O	O	O
_	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1039741365356249093
# sent_id = bar_tweet_1039741365356249093-1
# text = ______ _____ _____ _ _
______	O	O	O
_____	O	O	O
_____	O	O	O
_	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1251797779908870148
# sent_id = bar_tweet_1251797779908870148-1
# text = _______ ___ ___ ___ ______ _ _____ ___ ___________ _
_______	O	O	O
___	O	O	O
___	O	O	O
___	O	O	O
______	O	O	O
_	O	O	O
_____	O	O	O
___	O	O	O
___________	O	O	O
_	O	O	O

# sent_id = bar_tweet_1251797779908870148-2
# text = __ ______ __ ____ __ ____ _ ____ ____ _____ ______ __ _ _ ____ __ _____ _
__	O	O	O
______	O	O	O
__	O	O	O
____	O	O	O
__	O	O	O
____	O	O	O
_	O	O	O
____	O	O	O
____	O	O	O
_____	O	O	O
______	O	O	O
__	O	O	O
_	O	O	O
_	O	O	O
____	O	O	O
__	O	O	O
_____	O	O	O
_	O	O	O

# sent_id = bar_tweet_1251797779908870148-3
# text = __ ____ __ ____ ___ ___ __ ___ _ _ _______ _
__	O	O	O
____	O	O	O
__	O	O	O
____	O	O	O
___	O	O	O
___	O	O	O
__	O	O	O
___	O	O	O
