# newdoc id = bar_wiki_Minga
# sent_id = bar_wiki_Minga-1
# text = Minga
Minga	B-LOC	B-LOC	B-LOC

# sent_id = bar_wiki_Minga-2
# text = Minga ( amtli : München ) [ ˈmɪŋ ( :) ɐ ] is d' Haptstod vo Bayern .
Minga	B-LOC	B-LOC	B-LOC
(	O	O	O
amtli	O	O	O
:	O	O	O
München	B-LOC	B-LOC	B-LOC
)	O	O	O
[	O	O	O
ˈmɪŋ	O	O	O
(	O	O	O
:)	O	O	O
ɐ	O	O	O
]	O	O	O
is	O	O	O
d'	O	O	O
Haptstod	O	O	O
vo	O	O	O
Bayern	B-ORG	B-LOC	B-LOC
.	O	O	O

# sent_id = bar_wiki_Minga-3
# text = In da Umgebung ( 20 – 30 km ) hoaßt ma s' oft aa oafach " d' Stod " .
In	O	O	O
da	O	O	O
Umgebung	O	O	O
(	O	O	O
20	O	O	O
–	O	O	O
30	O	O	O
km	O	O	O
)	O	O	O
hoaßt	O	O	O
ma	O	O	O
s'	O	O	O
oft	O	O	O
aa	O	O	O
oafach	O	O	O
"	O	O	O
d'	O	O	O
Stod	O	O	O
"	O	O	O
.	O	O	O

# sent_id = bar_wiki_Minga-4
# text = Minga is mid mehra wia 1,5 Milliona Eihwohna d' gresste Stod vo Bayern und hinta Berlin und Hamburg d' drittgresste Stod vo Deitschland .
Minga	B-LOC	B-LOC	B-LOC
is	O	O	O
mid	O	O	O
mehra	O	O	O
wia	O	O	O
1,5	O	O	O
Milliona	O	O	O
Eihwohna	O	O	O
d'	O	O	O
gresste	O	O	O
Stod	O	O	O
vo	O	O	O
Bayern	B-LOC	B-LOC	B-LOC
und	O	O	O
hinta	O	O	O
Berlin	B-LOC	B-LOC	B-LOC
und	O	O	O
Hamburg	B-LOC	B-LOC	B-LOC
d'	O	O	O
drittgresste	O	O	O
Stod	O	O	O
vo	O	O	O
Deitschland	B-LOC	B-LOC	B-LOC
.	O	O	O

# sent_id = bar_wiki_Minga-5
# text = D' Stod g'head zua d' wichtigstn Wirtschofts- , Vakeas- und Kuituazentren vo Eiropa .
D'	O	O	O
Stod	O	O	O
g'head	O	O	O
zua	O	O	O
d'	O	O	O
wichtigstn	O	O	O
Wirtschofts-	O	O	O
,	O	O	O
Vakeas-	O	O	O
und	O	O	O
Kuituazentren	O	O	O
vo	O	O	O
Eiropa	B-LOC	B-LOC	B-LOC
.	O	O	O

# sent_id = bar_wiki_Minga-6
# text = Minga is aa da Vawoitungssitz vom Regiarungsbeziak Owabayern .
Minga	B-LOC	B-LOC	B-LOC
is	O	O	O
aa	O	O	O
da	O	O	O
Vawoitungssitz	O	O	O
vom	O	O	O
Regiarungsbeziak	B-ORG	B-ORG	B-ORG
Owabayern	I-ORG	I-ORG	I-ORG
.	O	O	O

# sent_id = bar_wiki_Minga-7
# text = Minga is in da ganzen woid aa zwengs da Wiesn und am Hofbraihaus bekannt .
Minga	B-LOC	B-LOC	B-LOC
is	O	O	O
in	O	O	O
da	O	O	O
ganzen	O	O	O
woid	O	O	O
aa	O	O	O
zwengs	O	O	O
da	O	O	O
Wiesn	B-EVENT	B-EVENT	B-EVENT
und	O	O	O
am	O	O	O
Hofbraihaus	B-LOC	B-LOC	B-LOC
bekannt	O	O	O
.	O	O	O

# sent_id = bar_wiki_Minga-8
# text = Dazua hods no vui andane Sengswiadigkeitn wias Glocknspui am Rathaus am Marienplotz , d' Residenz und s' Schloss Nymphenburg .
Dazua	O	O	O
hods	O	O	O
no	O	O	O
vui	O	O	O
andane	O	O	O
Sengswiadigkeitn	O	O	O
wias	O	O	O
Glocknspui	O	O	O
am	O	O	O
Rathaus	O	O	O
am	O	O	O
Marienplotz	B-LOC	B-LOC	B-LOC
,	O	O	O
d'	O	O	O
Residenz	O	O	O
und	O	O	O
s'	O	O	O
Schloss	B-LOC	B-LOC	B-LOC
Nymphenburg	I-LOC	I-LOC	I-LOC
.	O	O	O

# sent_id = bar_wiki_Minga-9
# text = Z' Minga gibt 's aa an Hauffa Museen , wias Deitsche Museum , oda d' oide , d' neie und d' Pinakothek vo da Modeane .
Z'	O	O	O
Minga	B-LOC	B-LOC	B-LOC
gibt	O	O	O
's	O	O	O
aa	O	O	O
an	O	O	O
Hauffa	O	O	O
Museen	O	O	O
,	O	O	O
wias	O	O	O
Deitsche	B-LOC	B-ORG	B-ORG
Museum	I-LOC	I-ORG	I-ORG
,	O	O	O
oda	O	O	O
d'	O	O	O
oide	B-LOC	O	O
,	O	O	O
d'	O	O	O
neie	B-LOC	O	O
und	O	O	O
d'	O	O	O
Pinakothek	B-LOC	B-LOC	B-LOC
vo	I-LOC	I-LOC	I-LOC
da	I-LOC	I-LOC	I-LOC
Modeane	I-LOC	I-LOC	I-LOC
.	O	O	O

# sent_id = bar_wiki_Minga-10
# text = Minga liegt af da owaboarischn Hochebene , ebba 50 km neadli vo d' Oipm .
Minga	B-LOC	B-LOC	B-LOC
liegt	O	O	O
af	O	O	O
da	O	O	O
owaboarischn	B-LOCderiv	B-LOCderiv	B-LOCderiv
Hochebene	O	O	O
,	O	O	O
ebba	O	O	O
50	O	O	O
km	O	O	O
neadli	O	O	O
vo	O	O	O
d'	O	O	O
Oipm	B-LOC	B-LOC	B-LOC
.	O	O	O

# sent_id = bar_wiki_Minga-11
# text = D' Hächn ligt duachschnittli bei 520 m iwa NN .
D'	O	O	O
Hächn	O	O	O
ligt	O	O	O
